transcript_id,novelty,illumina_sj_support,gencode_sj_support
ENCODEHT000492840,ISM,False,True
ENST00000496432.6,Known,False,True
ENST00000240185.7,Known,True,True
ENCODEHT000255182,NIC,True,True
ENST00000475189.1,Known,True,True
ENST00000376957.6,Known,True,True
ENCODEHT000193467,NIC,True,True
ENCODEHT000193468,NNC,False,False
ENCODEHT000193470,NIC,True,True
ENCODEHT000193472,NIC,True,True
ENCODEHT000193473,ISM,True,True
ENCODEHT000398471,NNC,False,False
ENST00000376936.8,Known,True,True
ENCODEHT000492845,ISM,True,True
ENCODEHT000193479,ISM,True,True
ENST00000447600.1,antisense,True,True
ENST00000447600.1,Known,True,True
ENST00000376838.5,Known,True,True
ENST00000376810.5,Known,True,True
ENST00000376753.8,Known,True,True
ENCODEHT000193516,NNC,True,False
ENCODEHT000255222,ISM,True,True
ENST00000376692.8,Known,True,True
ENCODEHT000193519,NIC,True,True
ENST00000452018.6,Known,True,True
ENCODEHT000492852,NNC,False,False
ENCODEHT000193526,ISM,True,True
ENST00000376590.8,Known,False,True
ENST00000376572.7,Known,True,True
ENCODEHT000255247,NIC,False,False
ENCODEHT000358504,NNC,False,False
ENCODEHT000481444,NIC,False,False
ENST00000196061.4,Known,True,True
ENST00000481933.1,Known,True,True
ENST00000235329.9,Known,True,True
ENST00000235332.5,Known,True,True
ENST00000263932.6,Known,False,True
ENST00000376259.6,Known,False,True
ENST00000616661.4,Known,True,True
ENCODEHT000193585,NNC,False,False
ENCODEHT000255297,ISM,True,True
ENST00000375980.8,Known,True,True
ENCODEHT000193617,NIC,False,False
ENCODEHT000481452,NNC,False,False
ENCODEHT000481453,ISM,True,True
ENST00000333868.9,Known,True,True
ENST00000375826.3,Known,True,True
ENST00000375799.7,Known,False,True
ENST00000375793.2,Known,False,True
ENCODEHT000193647,ISM,False,True
ENCODEHT000325432,ISM,True,True
ENST00000440560.5,Known,True,True
ENST00000375743.8,Known,False,True
ENCODEHT000492882,NNC,False,False
ENST00000375599.7,Known,False,True
ENST00000401088.8,Known,True,True
ENST00000471507.5,Known,True,True
ENST00000401089.3,Known,True,True
ENST00000475554.5,Known,False,True
ENST00000492354.1,Known,True,True
ENCODEHT000193698,ISM,True,True
ENCODEHT000255378,ISM,True,True
ENST00000337132.9,Known,True,True
ENST00000509727.1,Known,True,True
ENST00000375499.7,Known,True,True
ENCODEHT000193779,ISM,True,True
ENCODEHT000193780,ISM,True,True
ENCODEHT000398704,ISM,True,True
ENST00000485092.5,Known,True,True
ENCODEHT000193781,NIC,True,True
ENCODEHT000193782,NNC,False,False
ENCODEHT000481467,ISM,True,True
ENCODEHT000481468,NIC,False,False
ENCODEHT000481470,ISM,True,True
ENCODEHT000492897,NIC,False,False
ENST00000375433.3,Known,True,True
ENST00000375341.7,Known,False,True
ENCODEHT000193820,NIC,False,True
ENST00000455833.6,Known,True,True
ENST00000375224.1,Known,True,True
ENCODEHT000449972,ISM,True,True
ENST00000477853.5,Known,True,True
ENST00000375199.7,Known,True,True
ENST00000330263.4,Known,True,True
ENCODEHT000255511,ISM,True,True
ENCODEHT000492918,ISM,False,False
ENST00000479559.1,Known,True,True
ENST00000235835.7,Known,True,True
ENCODEHT000193848,ISM,True,True
ENCODEHT000193852,ISM,True,True
ENCODEHT000255515,NIC,True,True
ENCODEHT000492924,ISM,True,True
ENST00000375155.7,Known,False,True
ENST00000375153.7,Known,False,True
ENST00000375144.5,Known,True,True
ENCODEHT000255530,NNC,False,False
ENCODEHT000193860,NIC,True,True
ENCODEHT000193862,ISM,True,True
ENCODEHT000255536,ISM,True,True
ENCODEHT000325469,ISM,True,True
ENST00000264202.7,Known,True,True
ENST00000482808.1,Known,True,True
ENST00000617872.4,Known,True,True
ENST00000322753.6,Known,True,True
ENST00000498067.1,Known,True,True
ENST00000467029.5,Known,True,True
ENCODEHT000450005,NIC,True,True
ENST00000375136.7,Known,False,True
ENCODEHT000481479,NIC,False,False
ENCODEHT000492930,NIC,False,False
ENCODEHT000358623,ISM,True,True
ENCODEHT000193867,ISM,True,True
ENST00000264198.4,Known,True,True
ENST00000321556.4,Known,False,True
ENST00000415136.6,Known,True,True
ENCODEHT000193894,ISM,True,True
ENCODEHT000255566,NIC,True,True
ENCODEHT000481480,NIC,False,False
ENCODEHT000481481,ISM,False,False
ENCODEHT000193905,ISM,True,True
ENCODEHT000193907,NNC,False,False
ENST00000415912.6,Known,False,True
ENCODEHT000255608,ISM,True,True
ENST00000264205.10,Known,False,True
ENST00000308271.13,Known,True,True
ENCODEHT000492949,NIC,False,False
ENCODEHT000193959,NIC,True,True
ENCODEHT000193960,ISM,True,True
ENCODEHT000255645,ISM,True,True
ENCODEHT000358678,ISM,True,True
ENST00000375647.4,Known,True,True
ENST00000465864.2,Known,True,True
ENST00000356634.7,Known,True,True
ENCODEHT000193971,NIC,True,True
ENCODEHT000325514,ISM,True,True
ENCODEHT000255659,NIC,True,True
ENCODEHT000193986,ISM,True,True
ENCODEHT000398874,ISM,True,True
ENCODEHT000193987,ISM,True,True
ENST00000302271.10,Known,True,True
ENCODEHT000255673,NIC,True,True
ENCODEHT000255679,NIC,True,True
ENST00000361729.2,Known,False,True
ENST00000374561.5,Known,True,True
ENST00000463312.1,Known,True,True
ENCODEHT000358716,NNC,False,False
ENST00000643754.2,Known,True,True
ENST00000458455.2,Known,True,True
ENST00000482370.2,Known,True,True
ENCODEHT000194059,NIC,True,False
ENCODEHT000194060,NIC,False,False
ENCODEHT000194061,ISM,True,True
ENCODEHT000194062,NIC,False,False
ENCODEHT000194063,NIC,False,False
ENCODEHT000358724,NIC,False,False
ENCODEHT000358725,ISM,True,False
ENCODEHT000481498,NIC,False,False
ENCODEHT000481499,NIC,False,False
ENCODEHT000492971,NIC,False,False
ENCODEHT000492972,NIC,False,False
ENCODEHT000492976,NIC,False,False
ENCODEHT000194065,ISM,True,True
ENCODEHT000194066,ISM,True,True
ENCODEHT000255735,ISM,False,False
ENCODEHT000194067,ISM,True,True
ENCODEHT000492979,ISM,True,True
ENST00000418390.6,Known,True,True
ENCODEHT000255736,ISM,True,True
ENCODEHT000398919,ISM,True,True
ENST00000246151.8,Known,True,True
ENCODEHT000255746,ISM,True,True
ENCODEHT000194073,NNC,False,False
ENCODEHT000358734,NIC,False,False
ENCODEHT000492989,NIC,False,False
ENCODEHT000194108,NIC,True,True
ENST00000374490.7,Known,True,True
ENST00000374479.3,Known,True,True
ENCODEHT000255786,ISM,True,True
ENST00000334351.7,Known,True,True
ENCODEHT000493000,ISM,False,False
ENST00000374379.8,Known,True,True
ENST00000308873.10,Known,True,True
ENCODEHT000481511,NNC,False,False
ENST00000236273.8,Known,True,True
ENCODEHT000194193,NIC,True,True
ENCODEHT000398997,NIC,True,True
ENST00000374358.4,Known,True,True
ENCODEHT000255884,ISM,True,True
ENCODEHT000255885,ISM,True,True
ENCODEHT000493019,ISM,True,True
ENST00000374343.4,Known,True,True
ENST00000374338.4,Known,False,True
ENST00000497956.1,Known,True,True
ENST00000374298.3,Known,True,True
ENST00000455785.6,Known,True,True
ENCODEHT000194227,NIC,True,True
ENCODEHT000194228,ISM,True,True
ENCODEHT000194229,NIC,True,True
ENCODEHT000325611,NNC,False,False
ENCODEHT000481517,NIC,False,False
ENST00000374266.6,Known,True,True
ENCODEHT000255927,NNC,False,False
ENST00000270792.9,Known,True,True
ENST00000319041.6,Known,True,True
ENCODEHT000325619,NNC,False,False
ENCODEHT000481521,NNC,False,False
ENCODEHT000194255,ISM,True,True
ENCODEHT000493032,ISM,True,True
ENST00000374213.2,Known,True,True
ENST00000525682.6,Known,True,True
ENST00000460563.5,Known,True,True
ENCODEHT000194270,NNC,False,False
ENCODEHT000255948,NNC,False,False
ENCODEHT000255951,NNC,True,False
ENST00000361427.5,Known,True,True
ENCODEHT000493037,NIC,False,False
ENST00000466194.1,Known,True,True
ENCODEHT000399085,ISM,True,True
ENCODEHT000194272,ISM,True,True
ENST00000374168.6,Known,False,True
ENST00000531382.5,Known,False,True
ENCODEHT000358862,ISM,True,True
ENCODEHT000255957,NIC,True,True
ENCODEHT000481527,ISM,True,True
ENCODEHT000481528,ISM,True,True
ENST00000374142.8,Known,False,True
ENCODEHT000493048,NNC,False,False
ENCODEHT000493054,ISM,True,True
ENST00000374135.8,Known,True,True
ENCODEHT000481532,ISM,True,True
ENST00000477418.2,Known,True,True
ENST00000361720.9,Known,True,True
ENCODEHT000194292,ISM,True,True
ENST00000321265.9,Known,True,True
ENCODEHT000194300,NNC,False,False
ENCODEHT000194302,NNC,True,False
ENCODEHT000255989,ISM,True,True
ENCODEHT000358869,ISM,True,True
ENCODEHT000481535,NIC,False,False
ENCODEHT000194313,ISM,True,True
ENCODEHT000194315,ISM,True,True
ENCODEHT000481540,ISM,True,True
ENCODEHT000194316,ISM,True,True
ENCODEHT000194317,ISM,True,True
ENCODEHT000194318,ISM,True,True
ENST00000484772.1,Known,True,True
ENCODEHT000194320,NIC,True,True
ENST00000263980.7,Known,False,True
ENST00000611517.4,Known,True,True
ENST00000478104.5,Known,True,True
ENST00000618852.4,Known,True,True
ENST00000399173.5,Known,True,True
ENCODEHT000325677,ISM,True,True
ENCODEHT000493071,ISM,True,True
ENST00000374003.7,Known,True,True
ENST00000361157.10,Known,False,True
ENST00000362020.4,Known,False,True
ENCODEHT000325679,ISM,False,True
ENCODEHT000493075,ISM,False,True
ENST00000373954.10,Known,True,True
ENST00000468761.1,Known,True,True
ENST00000373927.7,Known,True,True
ENST00000373921.7,Known,True,True
ENCODEHT000325689,ISM,True,True
ENCODEHT000493082,NNC,False,False
ENST00000492877.1,Known,True,True
ENST00000373912.7,Known,True,True
ENCODEHT000256040,ISM,True,True
ENCODEHT000358914,NNC,False,False
ENCODEHT000358916,ISM,True,True
ENCODEHT000399145,ISM,True,True
ENST00000313433.11,Known,True,True
ENST00000373884.5,Known,False,True
ENST00000373857.7,Known,True,True
ENST00000263697.5,Known,True,True
ENST00000489277.5,Known,True,True
ENCODEHT000194374,ISM,True,True
ENCODEHT000194375,ISM,True,True
ENCODEHT000194379,ISM,True,True
ENCODEHT000194382,NNC,False,False
ENCODEHT000399167,ISM,True,True
ENCODEHT000399168,NIC,False,False
ENCODEHT000493094,NNC,False,False
ENCODEHT000493095,NIC,False,False
ENST00000497986.5,Known,True,True
ENST00000335514.9,Known,True,True
ENCODEHT000194391,NIC,True,True
ENCODEHT000399178,NNC,True,False
ENCODEHT000481553,NNC,False,False
ENST00000253063.3,Known,False,True
ENST00000373842.8,Known,True,True
ENCODEHT000194407,NNC,False,False
ENCODEHT000358942,ISM,False,False
ENST00000373832.5,Known,True,True
ENST00000373831.7,Known,False,True
ENCODEHT000256096,ISM,True,True
ENST00000478232.1,Known,True,True
ENCODEHT000256100,ISM,True,True
ENST00000413987.1,Known,True,True
ENST00000437681.1,Known,True,True
ENST00000373830.4,Known,True,True
ENCODEHT000256109,ISM,True,True
ENST00000531126.6,antisense,True,True
ENST00000531126.6,Known,True,True
ENST00000461832.2,antisense,True,True
ENST00000461832.2,Known,True,True
ENST00000648127.1,antisense,True,True
ENST00000648127.1,Known,True,True
ENCODEHT000358949,antisense,True,True
ENCODEHT000358949,NIC,True,True
ENST00000373824.8,Known,True,True
ENST00000541996.5,Known,False,True
ENCODEHT000194450,ISM,True,True
ENST00000373795.6,Known,True,True
ENST00000466448.4,Known,True,True
ENST00000263702.10,Known,True,True
ENST00000294507.3,Known,True,True
ENCODEHT000325749,NNC,True,False
ENCODEHT000325753,NIC,True,False
ENCODEHT000325761,ISM,True,True
ENCODEHT000325762,ISM,True,True
ENCODEHT000325769,ISM,True,True
ENCODEHT000358979,ISM,True,True
ENCODEHT000481563,NIC,False,False
ENCODEHT000493123,NIC,False,False
ENCODEHT000256150,ISM,True,True
ENCODEHT000481564,NIC,False,False
ENST00000464569.1,Known,True,True
ENST00000263694.8,Known,True,True
ENST00000486941.1,Known,True,True
ENST00000489853.1,Known,True,True
ENST00000373720.3,Known,True,True
ENST00000344147.9,Known,True,True
ENST00000373714.5,Known,True,True
ENCODEHT000194496,ISM,True,True
ENCODEHT000481568,ISM,False,False
ENST00000640157.1,Known,True,True
ENST00000373703.4,Known,True,True
ENCODEHT000194518,NIC,True,True
ENST00000602725.5,Known,True,True
ENST00000647444.1,Known,True,True
ENST00000457805.6,Known,True,True
ENST00000489313.1,Known,True,True
ENCODEHT000194524,ISM,True,True
ENCODEHT000359025,NIC,False,False
ENST00000602683.5,Known,True,True
ENCODEHT000194527,NIC,True,True
ENCODEHT000481574,NIC,False,False
ENST00000327300.11,Known,True,True
ENCODEHT000399321,NNC,False,False
ENCODEHT000194540,ISM,True,True
ENCODEHT000493143,NIC,False,False
ENCODEHT000256223,ISM,True,True
ENST00000373602.9,Known,True,True
ENCODEHT000481578,NIC,False,False
ENCODEHT000493152,NIC,False,False
ENST00000421922.6,Known,True,True
ENCODEHT000325820,NIC,True,True
ENCODEHT000325822,NNC,False,False
ENCODEHT000481580,NIC,False,False
ENCODEHT000493154,NIC,False,False
ENST00000483009.1,Known,True,True
ENCODEHT000325825,NIC,True,True
ENCODEHT000325830,NIC,False,False
ENCODEHT000359058,NIC,False,False
ENCODEHT000359062,NIC,False,False
ENCODEHT000481582,ISM,True,True
ENCODEHT000481586,ISM,True,True
ENCODEHT000493156,ISM,True,False
ENCODEHT000481590,ISM,False,False
ENCODEHT000481591,ISM,False,False
ENCODEHT000493165,ISM,False,False
ENST00000373586.1,Known,True,True
ENCODEHT000194575,NIC,True,True
ENCODEHT000399360,NIC,True,False
ENCODEHT000256263,ISM,True,True
ENCODEHT000194580,ISM,True,True
ENCODEHT000194581,ISM,True,True
ENCODEHT000256265,ISM,True,True
ENCODEHT000256266,ISM,True,True
ENCODEHT000325838,ISM,True,True
ENCODEHT000256267,ISM,True,True
ENST00000336890.9,Known,True,True
ENCODEHT000359071,ISM,True,True
ENST00000373548.7,Known,True,True
ENCODEHT000481597,NIC,False,False
ENCODEHT000194586,ISM,True,True
ENCODEHT000359075,ISM,True,True
ENCODEHT000256283,ISM,True,True
ENST00000476391.5,Known,True,True
ENCODEHT000256285,ISM,True,True
ENCODEHT000256286,NIC,True,True
ENCODEHT000256287,ISM,True,True
ENST00000329421.7,Known,True,True
ENCODEHT000194588,NNC,False,False
ENST00000455895.6,Known,True,True
ENST00000468695.5,Known,True,True
ENST00000436661.5,Known,True,True
ENCODEHT000493176,NNC,False,False
ENST00000373493.9,Known,True,True
ENCODEHT000493177,NNC,False,False
ENCODEHT000256317,ISM,True,True
ENCODEHT000256321,NIC,True,True
ENCODEHT000194617,NIC,True,True
ENST00000469100.5,Known,True,True
ENST00000373477.8,Known,True,True
ENCODEHT000325872,NIC,True,True
ENCODEHT000481605,NNC,False,False
ENST00000490826.1,Known,True,True
ENCODEHT000194634,ISM,True,True
ENCODEHT000256329,NNC,False,False
ENST00000487404.5,Known,True,True
ENCODEHT000194635,ISM,True,True
ENCODEHT000194637,ISM,True,True
ENST00000478828.1,Known,True,True
ENST00000373475.9,Known,True,True
ENST00000477248.1,Known,True,True
ENST00000475486.1,Known,True,True
ENST00000356990.9,Known,True,True
ENST00000235150.4,Known,True,True
ENST00000373449.6,Known,True,True
ENCODEHT000194647,ISM,True,True
ENCODEHT000325882,ISM,True,True
ENCODEHT000359121,NNC,False,False
ENST00000480134.5,Known,True,True
ENST00000354858.10,Known,True,True
ENST00000291416.9,Known,False,True
ENST00000373418.7,Known,False,True
ENST00000521580.2,Known,True,True
ENST00000423898.1,Known,True,True
ENST00000373337.3,Known,True,True
ENST00000460428.5,Known,True,True
ENST00000357214.5,Known,True,True
ENCODEHT000194685,ISM,True,True
ENCODEHT000194687,ISM,True,True
ENCODEHT000256385,ISM,True,True
ENST00000356090.8,Known,False,True
ENST00000373237.3,Known,True,True
ENCODEHT000194711,ISM,True,True
ENCODEHT000256406,NNC,False,False
ENCODEHT000256411,NIC,False,False
ENCODEHT000325907,NNC,False,False
ENCODEHT000359149,ISM,True,True
ENCODEHT000450503,NIC,False,False
ENCODEHT000481615,ISM,False,False
ENCODEHT000493203,ISM,False,False
ENCODEHT000481617,ISM,True,True
ENCODEHT000399506,ISM,True,True
ENST00000270815.4,Known,False,True
ENST00000373178.4,Known,True,True
ENST00000616074.4,Known,True,True
ENST00000616395.4,Known,True,True
ENST00000373166.7,Known,True,True
ENST00000373162.5,Known,True,True
ENCODEHT000194738,ISM,True,True
ENCODEHT000194741,NIC,False,True
ENCODEHT000481623,NIC,False,True
ENST00000487114.1,Known,True,True
ENCODEHT000325920,NIC,True,True
ENST00000373132.3,Known,False,True
ENST00000315732.2,Known,True,True
ENST00000373116.5,Known,True,True
ENST00000488606.5,Known,True,True
ENCODEHT000194776,ISM,True,True
ENCODEHT000194777,ISM,True,True
ENST00000477040.1,Known,True,True
ENCODEHT000194781,ISM,True,True
ENCODEHT000256462,ISM,True,True
ENCODEHT000481627,NNC,False,False
ENCODEHT000481628,NIC,False,False
ENCODEHT000194786,ISM,True,True
ENST00000424989.1,antisense,False,True
ENST00000424989.1,Known,False,True
ENST00000296214.9,Known,True,True
ENST00000373073.8,Known,True,True
ENST00000638725.1,Known,True,True
ENST00000373062.7,Known,True,True
ENST00000462812.5,Known,True,True
ENCODEHT000256484,ISM,True,True
ENCODEHT000481632,ISM,True,True
ENCODEHT000481633,ISM,True,True
ENCODEHT000256494,NIC,True,True
ENST00000373055.5,Known,True,True
ENST00000327331.2,Known,True,True
ENST00000373044.2,Known,True,True
ENST00000373043.1,Known,True,True
ENST00000468084.1,Known,False,True
ENST00000373042.4,Known,False,True
ENST00000373036.4,Known,True,True
ENST00000373027.5,Known,True,True
ENST00000373019.4,Known,True,True
ENCODEHT000325952,NNC,False,False
ENCODEHT000450578,ISM,True,True
ENST00000487062.1,Known,True,True
ENCODEHT000194833,ISM,True,True
ENCODEHT000194837,NNC,False,False
ENCODEHT000256527,NNC,False,False
ENCODEHT000325953,ISM,True,True
ENCODEHT000399634,NNC,False,False
ENCODEHT000481644,NNC,False,False
ENST00000373014.4,Known,True,True
ENST00000488453.1,Known,True,True
ENCODEHT000493246,ISM,True,True
ENST00000373001.3,Known,True,True
ENST00000474456.1,Known,True,True
ENST00000456813.1,antisense,True,True
ENST00000456813.1,Known,True,True
ENST00000397572.4,Known,True,True
ENST00000494695.4,Known,True,True
ENST00000495043.5,Known,True,True
ENCODEHT000399660,ISM,True,True
ENST00000432648.7,Known,True,True
ENST00000372969.7,Known,True,True
ENST00000372967.3,Known,True,True
ENCODEHT000399666,ISM,True,True
ENCODEHT000194867,ISM,True,True
ENST00000482028.5,Known,True,True
ENST00000492468.5,Known,True,True
ENST00000372858.7,Known,True,True
ENST00000372857.7,Known,True,True
ENCODEHT000194883,NIC,True,True
ENCODEHT000194884,NIC,True,True
ENCODEHT000194892,NIC,True,True
ENCODEHT000325976,ISM,True,True
ENCODEHT000399677,NIC,True,True
