transcript_id,novelty,illumina_sj_support,gencode_sj_support
TALONT00000131430,ISM,True,True
TALONT00000131437,ISM,True,True
TALONT00000343417,NIC,True,True
ENSMUST00000027071.6,Known,True,True
ENSMUST00000168081.8,Known,True,True
ENSMUST00000190337.6,Known,True,True
ENSMUST00000027062.6,Known,True,True
ENSMUST00000190719.1,Known,True,True
ENSMUST00000188371.6,Known,True,True
TALONT00000131476,NIC,True,False
ENSMUST00000027057.7,Known,True,True
ENSMUST00000040695.4,Known,True,True
ENSMUST00000151004.1,Known,True,True
ENSMUST00000058437.13,Known,True,True
TALONT00000131484,NNC,False,False
TALONT00000131485,NNC,False,False
TALONT00000131486,ISM,True,True
TALONT00000131488,ISM,True,True
TALONT00000131491,NIC,True,True
ENSMUST00000149566.1,Known,True,True
ENSMUST00000027053.7,Known,True,True
TALONT00000343441,ISM,True,True
TALONT00000343444,ISM,True,True
ENSMUST00000162751.7,Known,True,True
TALONT00000131501,ISM,False,False
TALONT00000262885,ISM,True,True
TALONT00000262887,ISM,True,True
ENSMUST00000027052.12,Known,True,True
TALONT00000131503,NIC,False,False
ENSMUST00000162435.7,Known,True,True
TALONT00000343450,ISM,True,True
ENSMUST00000128957.8,Known,True,True
ENSMUST00000162007.7,Known,True,True
TALONT00000131518,NIC,True,True
TALONT00000131521,ISM,True,True
TALONT00000131524,ISM,True,True
TALONT00000131526,NNC,True,False
TALONT00000131527,ISM,True,True
TALONT00000131529,ISM,True,True
TALONT00000262902,ISM,True,True
TALONT00000131531,ISM,True,True
ENSMUST00000115359.9,Known,True,True
ENSMUST00000182554.8,Known,True,True
TALONT00000131533,NIC,True,True
TALONT00000131550,NIC,True,True
TALONT00000131553,ISM,True,True
ENSMUST00000117146.8,Known,True,True
TALONT00000131554,NNC,False,False
TALONT00000262920,NIC,True,False
TALONT00000131557,NIC,True,False
TALONT00000131560,ISM,True,True
TALONT00000131563,NIC,True,False
TALONT00000343464,ISM,True,True
TALONT00000131566,NNC,False,False
TALONT00000131567,NIC,True,True
ENSMUST00000188641.6,Known,True,True
TALONT00000131581,NNC,True,False
TALONT00000131582,ISM,True,True
TALONT00000262931,NNC,False,False
ENSMUST00000115352.9,Known,True,True
TALONT00000131586,NNC,True,False
ENSMUST00000186948.6,Known,True,True
TALONT00000131587,NIC,True,True
ENSMUST00000185771.6,Known,True,True
ENSMUST00000185393.6,Known,True,True
ENSMUST00000186701.1,Known,True,True
ENSMUST00000177501.1,Known,True,True
TALONT00000131595,NNC,True,False
ENSMUST00000177532.1,Known,True,True
ENSMUST00000065373.5,Known,True,True
TALONT00000343477,NNC,False,False
TALONT00000131606,ISM,True,True
ENSMUST00000026879.7,Known,True,True
TALONT00000131608,ISM,True,True
TALONT00000131617,ISM,False,False
ENSMUST00000095075.4,Known,True,True
TALONT00000131622,NIC,True,False
ENSMUST00000209405.1,Known,True,True
TALONT00000343498,ISM,True,True
ENSMUST00000053266.10,Known,True,True
ENSMUST00000189400.6,Known,True,True
TALONT00000131639,ISM,True,True
TALONT00000131640,ISM,False,False
ENSMUST00000038447.5,Known,True,True
ENSMUST00000037998.5,Known,True,True
TALONT00000131658,NNC,True,False
TALONT00000131659,NIC,True,False
ENSMUST00000027065.11,Known,True,True
TALONT00000131662,NNC,True,False
TALONT00000262980,NNC,True,False
ENSMUST00000027064.7,Known,True,True
TALONT00000262981,NIC,True,False
TALONT00000131667,ISM,True,True
TALONT00000131668,ISM,True,True
TALONT00000131678,NNC,False,False
ENSMUST00000119064.1,Known,False,False
TALONT00000131692,ISM,True,True
TALONT00000131697,ISM,True,True
TALONT00000131698,ISM,True,True
TALONT00000343532,ISM,False,False
TALONT00000131708,ISM,True,True
TALONT00000131711,NIC,True,False
TALONT00000263016,ISM,True,False
ENSMUST00000027343.5,Known,True,True
ENSMUST00000186064.6,Known,True,True
TALONT00000131741,ISM,True,True
TALONT00000131744,ISM,True,True
TALONT00000263036,ISM,True,True
TALONT00000131748,ISM,True,True
TALONT00000343549,NIC,True,False
ENSMUST00000063663.5,Known,True,True
ENSMUST00000140583.1,Known,True,True
TALONT00000131755,NIC,True,True
TALONT00000343556,ISM,True,True
TALONT00000131769,ISM,True,True
TALONT00000131770,ISM,True,True
ENSMUST00000027338.3,Known,True,True
TALONT00000131773,NNC,False,False
TALONT00000131775,ISM,True,True
TALONT00000131777,NIC,True,True
TALONT00000263051,ISM,True,True
TALONT00000131783,ISM,True,True
TALONT00000131784,NIC,True,True
TALONT00000343563,NIC,True,False
TALONT00000343564,NIC,True,True
ENSMUST00000188299.1,Known,False,False
ENSMUST00000190277.1,Known,False,False
ENSMUST00000189941.1,Known,False,False
ENSMUST00000188231.1,Known,False,False
ENSMUST00000187117.1,Known,False,False
ENSMUST00000191471.6,Known,True,True
TALONT00000131825,NNC,True,False
ENSMUST00000095062.9,Known,True,True
TALONT00000131838,ISM,True,True
TALONT00000343581,ISM,True,True
TALONT00000131842,ISM,True,True
TALONT00000263079,ISM,True,True
TALONT00000131845,ISM,True,True
ENSMUST00000126626.7,Known,True,True
TALONT00000131859,NNC,True,False
TALONT00000131860,ISM,True,True
TALONT00000131864,NIC,True,True
TALONT00000131869,ISM,True,True
TALONT00000263090,NNC,True,False
TALONT00000343590,ISM,True,True
TALONT00000343592,ISM,True,True
TALONT00000343593,ISM,True,True
TALONT00000343594,ISM,True,True
TALONT00000343595,ISM,True,True
TALONT00000343596,ISM,True,True
TALONT00000343611,ISM,True,True
TALONT00000343612,ISM,True,True
ENSMUST00000186105.6,Known,True,True
TALONT00000131919,NIC,True,True
TALONT00000131921,NIC,True,True
TALONT00000263121,NIC,True,True
TALONT00000131928,ISM,True,True
ENSMUST00000188780.1,Known,True,True
ENSMUST00000232841.1,Known,True,True
TALONT00000131931,NIC,True,True
ENSMUST00000153681.1,Known,True,True
ENSMUST00000130934.1,Known,True,True
ENSMUST00000233506.1,Known,True,True
TALONT00000263125,ISM,True,True
TALONT00000263126,ISM,False,False
ENSMUST00000076587.5,Known,True,True
ENSMUST00000027226.11,Known,True,True
ENSMUST00000189878.1,Known,True,True
ENSMUST00000185666.1,Known,True,True
TALONT00000343630,ISM,True,True
ENSMUST00000027312.10,Known,True,True
ENSMUST00000191779.1,Known,False,False
ENSMUST00000088287.9,Known,True,True
TALONT00000131963,NNC,True,False
ENSMUST00000115174.3,Known,True,True
ENSMUST00000044691.8,Known,True,True
ENSMUST00000155484.1,Known,True,True
ENSMUST00000187602.1,Known,True,True
ENSMUST00000019861.12,Known,True,True
TALONT00000131977,ISM,True,True
TALONT00000131981,NIC,True,True
ENSMUST00000044455.7,Known,True,True
TALONT00000343640,NNC,False,False
ENSMUST00000115161.7,Known,True,True
ENSMUST00000062289.10,Known,True,True
TALONT00000131994,NNC,False,False
TALONT00000131996,NIC,True,True
TALONT00000131999,ISM,True,True
TALONT00000263169,ISM,True,True
TALONT00000132004,ISM,True,True
TALONT00000132006,ISM,True,True
TALONT00000132007,ISM,True,True
TALONT00000132028,ISM,True,True
TALONT00000343671,ISM,True,True
TALONT00000343673,ISM,True,True
TALONT00000132040,ISM,True,True
TALONT00000343674,ISM,True,True
TALONT00000132042,ISM,True,True
TALONT00000263198,ISM,True,True
TALONT00000132043,ISM,True,True
TALONT00000132044,ISM,True,True
TALONT00000132053,ISM,True,True
TALONT00000132055,ISM,True,True
TALONT00000263207,ISM,True,True
TALONT00000132058,ISM,False,False
ENSMUST00000042493.9,Known,True,True
ENSMUST00000027303.13,Known,True,True
TALONT00000263215,NIC,True,True
TALONT00000132073,ISM,True,True
ENSMUST00000027302.13,Known,False,True
ENSMUST00000188972.2,Known,True,True
TALONT00000132082,NIC,True,True
ENSMUST00000052670.10,Known,True,True
TALONT00000132092,NIC,True,True
TALONT00000343694,ISM,True,True
ENSMUST00000047664.15,Known,True,True
TALONT00000132096,ISM,True,True
TALONT00000132097,NIC,True,False
TALONT00000263233,NNC,True,False
TALONT00000343696,NNC,True,False
TALONT00000132105,ISM,True,True
TALONT00000343699,ISM,True,False
TALONT00000132106,ISM,True,True
TALONT00000132109,ISM,True,True
TALONT00000132111,ISM,True,True
TALONT00000132112,ISM,True,True
TALONT00000132113,ISM,True,True
TALONT00000132114,ISM,False,False
ENSMUST00000167518.7,Known,True,True
ENSMUST00000047534.11,Known,True,True
ENSMUST00000156687.7,Known,True,True
TALONT00000132127,NNC,True,False
ENSMUST00000027297.10,Known,True,True
TALONT00000263240,ISM,True,True
TALONT00000132129,ISM,True,True
TALONT00000132130,ISM,True,True
TALONT00000263241,ISM,True,True
TALONT00000132132,ISM,True,True
TALONT00000132133,ISM,False,False
ENSMUST00000194261.1,Known,True,True
ENSMUST00000046875.13,Known,True,True
TALONT00000343714,ISM,True,True
TALONT00000343716,ISM,True,True
ENSMUST00000056946.7,Known,False,True
ENSMUST00000126413.7,Known,True,True
ENSMUST00000116629.8,Known,True,True
ENSMUST00000115032.7,Known,True,True
TALONT00000132163,ISM,True,True
TALONT00000132165,NIC,True,True
ENSMUST00000186470.1,Known,True,True
ENSMUST00000188961.6,Known,True,True
ENSMUST00000125304.7,Known,True,True
TALONT00000343730,ISM,True,True
ENSMUST00000134594.7,Known,True,True
ENSMUST00000115011.7,Known,True,True
ENSMUST00000001171.12,Known,True,True
TALONT00000132177,NNC,True,False
TALONT00000132181,NIC,True,False
TALONT00000132185,ISM,True,True
TALONT00000343731,NIC,True,True
TALONT00000343733,NIC,True,True
ENSMUST00000193502.1,Known,False,False
TALONT00000132186,ISM,False,False
ENSMUST00000193083.5,Known,True,True
ENSMUST00000207843.1,Known,True,True
ENSMUST00000001172.11,Known,True,True
ENSMUST00000194894.3,Known,True,True
ENSMUST00000081180.6,Known,True,True
ENSMUST00000193210.5,Known,True,True
ENSMUST00000195151.5,Known,True,True
TALONT00000132204,NNC,False,False
TALONT00000132205,NNC,True,False
TALONT00000132206,ISM,True,True
ENSMUST00000043951.9,Known,True,True
TALONT00000132207,ISM,False,False
TALONT00000132208,NIC,True,True
TALONT00000132211,NIC,True,True
TALONT00000132212,NNC,False,False
TALONT00000132214,ISM,True,True
TALONT00000263283,ISM,True,True
TALONT00000132218,ISM,True,True
TALONT00000132219,ISM,False,False
TALONT00000132220,ISM,True,True
TALONT00000132221,ISM,True,True
TALONT00000263286,ISM,True,True
TALONT00000343746,NIC,False,False
TALONT00000343754,NNC,False,False
ENSMUST00000027291.6,Known,True,True
TALONT00000343755,NNC,True,False
TALONT00000132235,ISM,False,False
TALONT00000132236,ISM,True,True
TALONT00000343757,ISM,True,False
TALONT00000343762,NIC,True,True
TALONT00000343764,NIC,True,True
ENSMUST00000195450.1,Known,True,True
TALONT00000343767,NNC,False,False
TALONT00000132249,NNC,False,False
ENSMUST00000027286.6,Known,True,True
TALONT00000132272,ISM,False,False
ENSMUST00000114925.9,Known,True,True
ENSMUST00000027285.12,Known,True,True
TALONT00000263328,NIC,True,True
TALONT00000343781,NIC,True,True
ENSMUST00000118059.2,Known,True,True
TALONT00000132282,NIC,True,True
TALONT00000263331,ISM,True,True
ENSMUST00000042161.14,Known,True,True
TALONT00000343783,ISM,False,False
ENSMUST00000154819.7,Known,True,True
ENSMUST00000160023.5,Known,True,True
ENSMUST00000162875.7,Known,True,True
TALONT00000132292,ISM,False,False
TALONT00000132293,NIC,True,True
TALONT00000132295,ISM,True,True
TALONT00000132296,ISM,True,True
TALONT00000132301,ISM,True,True
TALONT00000132303,ISM,True,True
TALONT00000343796,ISM,True,True
TALONT00000343797,NNC,False,False
TALONT00000343798,ISM,True,True
ENSMUST00000160589.1,Known,True,True
TALONT00000132311,ISM,True,True
ENSMUST00000041815.14,Known,True,True
ENSMUST00000123082.7,Known,True,True
ENSMUST00000155852.6,Known,True,True
TALONT00000132318,ISM,True,True
ENSMUST00000181885.1,antisense,True,True
ENSMUST00000181885.1,Known,True,True
ENSMUST00000041621.4,Known,True,True
ENSMUST00000142670.1,Known,True,True
TALONT00000343811,NNC,True,False
ENSMUST00000027257.9,Known,True,True
ENSMUST00000138806.1,Known,True,True
ENSMUST00000027256.11,Known,True,True
ENSMUST00000193673.5,Known,True,True
TALONT00000132332,NIC,True,True
ENSMUST00000194857.5,Known,True,True
ENSMUST00000195373.1,Known,True,True
TALONT00000263357,ISM,True,True
ENSMUST00000162513.1,Known,True,True
TALONT00000343818,ISM,True,True
ENSMUST00000162031.7,Known,True,True
ENSMUST00000193832.5,Known,True,True
ENSMUST00000195247.5,Known,True,True
ENSMUST00000194747.1,Known,True,True
TALONT00000132341,ISM,False,False
TALONT00000132342,NIC,True,True
TALONT00000263361,NIC,False,False
ENSMUST00000195032.5,Known,True,True
TALONT00000263363,NIC,True,True
ENSMUST00000194692.1,Known,False,False
TALONT00000132348,ISM,True,True
TALONT00000132349,ISM,True,True
TALONT00000132350,ISM,True,True
TALONT00000132354,ISM,True,True
TALONT00000343826,ISM,True,True
TALONT00000263368,ISM,True,True
TALONT00000132356,ISM,True,True
TALONT00000132358,ISM,True,True
TALONT00000343830,ISM,True,True
TALONT00000263380,ISM,True,True
TALONT00000263381,ISM,True,True
TALONT00000343835,ISM,False,False
TALONT00000343838,ISM,True,True
TALONT00000132376,ISM,False,False
TALONT00000343848,ISM,True,True
ENSMUST00000133299.1,antisense,True,True
ENSMUST00000133299.1,Known,True,True
TALONT00000343852,antisense,False,False
TALONT00000343852,NIC,False,False
TALONT00000263400,ISM,False,False
ENSMUST00000039612.4,Known,True,True
ENSMUST00000027249.11,Known,True,True
TALONT00000132396,ISM,True,True
TALONT00000132397,ISM,False,False
TALONT00000132398,ISM,False,False
TALONT00000132400,NNC,True,False
TALONT00000343861,NNC,False,False
ENSMUST00000027247.10,Known,True,True
ENSMUST00000193073.1,Known,True,True
TALONT00000263414,ISM,True,True
TALONT00000263420,ISM,False,False
ENSMUST00000086535.11,Known,True,True
ENSMUST00000194746.5,Known,True,True
ENSMUST00000178079.7,Known,True,True
ENSMUST00000179954.7,Known,True,True
TALONT00000132417,NNC,False,False
TALONT00000132418,NNC,True,False
TALONT00000132420,NIC,False,False
ENSMUST00000191855.1,Known,True,True
ENSMUST00000054462.10,Known,True,True
ENSMUST00000193823.1,Known,True,True
ENSMUST00000003219.13,Known,True,True
ENSMUST00000146314.1,Known,False,True
ENSMUST00000062525.10,Known,True,True
TALONT00000343877,NIC,True,True
ENSMUST00000053355.5,Known,True,True
TALONT00000132443,ISM,True,True
TALONT00000263450,ISM,True,True
ENSMUST00000181841.1,antisense,True,True
ENSMUST00000181841.1,Known,True,True
ENSMUST00000193054.1,Known,False,False
TALONT00000263465,antisense,True,False
TALONT00000263465,NIC,True,False
TALONT00000343892,antisense,True,False
TALONT00000343892,NIC,True,False
ENSMUST00000095020.8,Known,False,True
ENSMUST00000027233.8,Known,True,True
TALONT00000343899,ISM,True,True
ENSMUST00000027231.12,Known,True,True
TALONT00000343903,ISM,False,False
ENSMUST00000039672.5,Known,True,True
TALONT00000343912,NNC,False,False
ENSMUST00000181725.7,Known,True,True
ENSMUST00000181593.7,Known,True,True
ENSMUST00000180689.7,Known,True,True
ENSMUST00000188153.6,Known,True,True
ENSMUST00000176052.7,Known,True,True
TALONT00000132478,NIC,True,True
TALONT00000132479,NNC,True,False
TALONT00000132488,NIC,True,False
TALONT00000132490,NNC,True,False
TALONT00000343915,NIC,True,True
TALONT00000343921,NIC,True,False
TALONT00000343927,ISM,False,False
ENSMUST00000199521.4,Known,True,True
ENSMUST00000176807.2,Known,True,True
TALONT00000132499,NNC,False,False
ENSMUST00000180589.1,Known,True,True
ENSMUST00000057208.12,Known,True,True
ENSMUST00000188174.6,Known,True,True
TALONT00000263522,NIC,True,True
ENSMUST00000202358.1,Known,True,True
ENSMUST00000188621.1,Known,True,True
ENSMUST00000179766.2,Known,True,True
ENSMUST00000186694.6,Known,True,True
ENSMUST00000010434.7,Known,True,True
ENSMUST00000008280.13,Known,True,True
TALONT00000132529,ISM,True,True
TALONT00000132530,ISM,True,True
TALONT00000132531,ISM,False,False
TALONT00000132535,ISM,True,True
ENSMUST00000178557.1,Known,False,False
ENSMUST00000086421.8,Known,True,True
ENSMUST00000114744.2,Known,False,True
ENSMUST00000027217.8,Known,True,True
ENSMUST00000126008.7,Known,True,True
TALONT00000263545,ISM,True,True
ENSMUST00000087933.9,Known,True,True
TALONT00000132570,NIC,True,True
TALONT00000132572,ISM,True,True
TALONT00000132575,ISM,True,True
ENSMUST00000188313.6,Known,True,True
TALONT00000343960,ISM,True,True
TALONT00000132579,ISM,True,True
TALONT00000343967,ISM,True,True
TALONT00000343973,ISM,True,True
TALONT00000343974,ISM,True,True
TALONT00000343975,NIC,True,True
TALONT00000263552,ISM,True,True
TALONT00000263557,ISM,True,True
TALONT00000343981,ISM,True,True
ENSMUST00000187115.1,Known,True,True
TALONT00000343983,NIC,True,True
ENSMUST00000147571.7,Known,True,True
ENSMUST00000150911.7,Known,True,True
ENSMUST00000065767.8,Known,True,True
TALONT00000343990,NIC,True,True
ENSMUST00000114709.2,Known,True,True
ENSMUST00000027214.3,Known,True,True
TALONT00000132606,ISM,True,True
TALONT00000343999,NIC,True,True
ENSMUST00000074525.9,Known,True,True
ENSMUST00000087883.12,Known,False,True
ENSMUST00000027139.14,Known,True,True
TALONT00000132624,NIC,True,True
ENSMUST00000027137.10,Known,True,True
TALONT00000344011,NNC,False,False
TALONT00000132636,ISM,True,True
TALONT00000263592,ISM,True,True
ENSMUST00000027131.5,Known,True,True
TALONT00000132638,ISM,True,True
TALONT00000132649,ISM,True,True
TALONT00000132650,ISM,True,True
TALONT00000132653,ISM,True,True
TALONT00000132655,NNC,True,False
ENSMUST00000186103.6,Known,True,True
TALONT00000344016,NIC,False,False
ENSMUST00000081851.3,Known,True,True
TALONT00000132674,ISM,True,True
TALONT00000132676,NNC,False,False
TALONT00000263617,NIC,False,False
TALONT00000344021,NIC,False,False
TALONT00000132677,ISM,True,True
TALONT00000132682,ISM,True,True
TALONT00000263627,ISM,True,True
TALONT00000344030,ISM,False,False
ENSMUST00000051572.7,Known,True,True
ENSMUST00000027279.11,Known,True,True
ENSMUST00000186684.6,Known,True,True
ENSMUST00000188204.6,Known,True,True
ENSMUST00000185534.1,Known,True,True
ENSMUST00000046390.13,Known,True,True
ENSMUST00000114537.8,Known,True,True
ENSMUST00000018561.13,Known,True,True
TALONT00000344042,ISM,True,True
TALONT00000132697,NIC,True,True
ENSMUST00000210323.1,Known,True,True
ENSMUST00000186574.6,Known,True,True
ENSMUST00000070968.13,Known,True,True
ENSMUST00000186857.6,Known,True,True
TALONT00000132707,NIC,True,True
ENSMUST00000114513.8,Known,True,True
TALONT00000132714,ISM,False,False
TALONT00000132719,ISM,True,True
ENSMUST00000136654.1,Known,True,True
ENSMUST00000114510.7,Known,True,True
ENSMUST00000069792.13,Known,True,True
TALONT00000132737,ISM,True,True
TALONT00000132738,ISM,True,True
TALONT00000344062,ISM,True,True
ENSMUST00000167732.1,Known,True,True
ENSMUST00000165859.7,Known,True,True
ENSMUST00000185483.6,Known,False,True
ENSMUST00000185790.6,Known,False,True
ENSMUST00000186903.6,Known,True,True
ENSMUST00000156876.7,Known,True,True
TALONT00000132748,ISM,False,False
TALONT00000263670,ISM,True,True
TALONT00000344069,ISM,True,True
ENSMUST00000147758.7,Known,True,True
TALONT00000132749,NIC,True,True
TALONT00000132751,NNC,True,False
TALONT00000132752,ISM,True,True
TALONT00000132753,ISM,True,True
TALONT00000344070,ISM,True,True
TALONT00000132759,ISM,True,True
ENSMUST00000027271.8,Known,True,True
TALONT00000263677,ISM,True,True
TALONT00000132763,ISM,False,False
ENSMUST00000159607.1,Known,True,True
ENSMUST00000044478.6,Known,True,True
TALONT00000344081,ISM,True,True
TALONT00000344083,NIC,True,True
ENSMUST00000050567.10,Known,True,True
ENSMUST00000114492.7,Known,True,True
ENSMUST00000027267.13,Known,True,True
ENSMUST00000135246.7,Known,True,True
ENSMUST00000027266.3,Known,True,True
ENSMUST00000027265.9,Known,True,True
TALONT00000263699,NIC,True,True
TALONT00000132787,ISM,True,True
TALONT00000132788,NIC,True,True
ENSMUST00000135786.7,Known,True,True
ENSMUST00000027264.9,Known,True,True
ENSMUST00000123519.8,Known,True,True
TALONT00000132794,ISM,True,True
ENSMUST00000236737.1,Known,True,True
ENSMUST00000189677.1,Known,True,True
TALONT00000132800,NIC,True,True
ENSMUST00000027263.13,Known,True,True
TALONT00000263707,ISM,True,True
TALONT00000263709,ISM,True,True
TALONT00000132811,ISM,False,False
ENSMUST00000097741.2,Known,True,True
ENSMUST00000041638.7,Known,True,True
TALONT00000263722,ISM,True,True
TALONT00000263723,ISM,False,False
ENSMUST00000097739.4,Known,True,True
ENSMUST00000179030.7,Known,True,True
ENSMUST00000044359.15,Known,True,True
ENSMUST00000180327.7,Known,True,True
ENSMUST00000027127.13,Known,True,True
ENSMUST00000190175.1,Known,True,True
TALONT00000263732,ISM,False,False
TALONT00000132849,ISM,True,True
TALONT00000263736,ISM,True,True
TALONT00000344108,ISM,True,True
TALONT00000344109,ISM,True,True
TALONT00000344110,ISM,True,True
ENSMUST00000187500.6,Known,True,True
TALONT00000132852,NIC,True,True
TALONT00000132854,NNC,False,False
TALONT00000132855,ISM,True,True
TALONT00000132858,NIC,True,True
TALONT00000132860,ISM,True,True
TALONT00000132861,ISM,True,True
TALONT00000132862,ISM,True,True
TALONT00000132866,NIC,True,True
ENSMUST00000193614.1,Known,False,False
ENSMUST00000087617.10,Known,True,True
ENSMUST00000027125.6,Known,True,True
TALONT00000263749,ISM,True,True
TALONT00000132877,ISM,False,False
ENSMUST00000027123.14,Known,True,True
TALONT00000132880,ISM,True,True
TALONT00000132881,ISM,False,False
TALONT00000132882,ISM,True,True
TALONT00000132883,NIC,True,True
TALONT00000132884,ISM,True,True
TALONT00000132885,ISM,True,True
