transcript_id,novelty,illumina_sj_support,gencode_sj_support
TALONT00000131775,ISM,True,True
TALONT00000131776,ISM,False,False
TALONT00000131777,NIC,True,True
TALONT00000131783,ISM,True,True
ENSMUST00000185525.1,Known,True,True
ENSMUST00000115244.8,Known,False,True
TALONT00000131791,ISM,True,True
ENSMUST00000187714.1,Known,False,False
ENSMUST00000188299.1,Known,False,False
ENSMUST00000190277.1,Known,False,False
ENSMUST00000189941.1,Known,False,False
ENSMUST00000188231.1,Known,False,False
ENSMUST00000187117.1,Known,False,False
TALONT00000131800,NNC,False,False
ENSMUST00000191471.6,Known,True,True
TALONT00000131824,NIC,False,False
TALONT00000131825,NNC,True,False
ENSMUST00000095062.9,Known,True,True
TALONT00000131840,ISM,True,True
TALONT00000131842,ISM,True,True
TALONT00000131844,ISM,True,True
TALONT00000131845,ISM,True,True
TALONT00000131846,ISM,False,False
ENSMUST00000126626.7,Known,True,True
TALONT00000131859,NNC,True,False
TALONT00000131860,ISM,True,True
TALONT00000131864,NIC,True,True
TALONT00000131865,ISM,False,False
TALONT00000131868,ISM,True,True
TALONT00000131869,ISM,True,True
TALONT00000131871,ISM,True,True
TALONT00000131902,ISM,True,True
TALONT00000131913,NIC,True,False
TALONT00000131919,NIC,True,True
TALONT00000131920,NIC,False,False
TALONT00000131921,NIC,True,True
TALONT00000131923,NIC,True,True
TALONT00000131928,ISM,True,True
ENSMUST00000188780.1,Known,True,True
ENSMUST00000232841.1,Known,True,True
TALONT00000131931,NIC,True,True
ENSMUST00000153681.1,Known,True,True
ENSMUST00000233506.1,Known,True,True
ENSMUST00000076587.5,Known,True,True
ENSMUST00000027226.11,Known,True,True
ENSMUST00000189878.1,Known,True,True
ENSMUST00000188257.6,Known,True,True
ENSMUST00000185666.1,Known,True,True
ENSMUST00000027312.10,Known,True,True
ENSMUST00000191779.1,Known,False,False
ENSMUST00000088287.9,Known,True,True
ENSMUST00000151482.7,Known,True,True
ENSMUST00000115174.3,Known,True,True
ENSMUST00000122822.1,Known,True,True
ENSMUST00000044691.8,Known,True,True
ENSMUST00000155484.1,Known,True,True
ENSMUST00000187602.1,Known,True,True
TALONT00000131977,ISM,True,True
TALONT00000131981,NIC,True,True
ENSMUST00000044455.7,Known,True,True
ENSMUST00000115161.7,Known,True,True
ENSMUST00000062289.10,Known,True,True
TALONT00000131996,NIC,True,True
TALONT00000131999,ISM,True,True
TALONT00000132004,ISM,True,True
TALONT00000132006,ISM,True,True
TALONT00000132007,ISM,True,True
TALONT00000132012,ISM,True,True
TALONT00000132024,ISM,True,True
TALONT00000132025,ISM,True,True
TALONT00000132029,ISM,True,True
TALONT00000132032,ISM,True,True
TALONT00000132040,ISM,True,True
TALONT00000132042,ISM,True,True
TALONT00000132043,ISM,True,True
TALONT00000132044,ISM,True,True
TALONT00000132045,ISM,True,True
TALONT00000132053,ISM,True,True
TALONT00000132054,ISM,True,True
TALONT00000132055,ISM,True,True
TALONT00000132057,ISM,True,True
TALONT00000132058,ISM,False,False
ENSMUST00000042493.9,Known,True,True
TALONT00000132071,ISM,True,True
ENSMUST00000188583.1,Known,True,True
TALONT00000132072,ISM,False,False
ENSMUST00000027303.13,Known,True,True
TALONT00000132073,ISM,True,True
ENSMUST00000188972.2,Known,True,True
TALONT00000132082,NIC,True,True
ENSMUST00000052670.10,Known,True,True
TALONT00000132092,NIC,True,True
ENSMUST00000047664.15,Known,True,True
ENSMUST00000162760.7,Known,True,True
TALONT00000132096,ISM,True,True
TALONT00000132097,NIC,True,False
TALONT00000132098,NNC,False,False
TALONT00000132102,ISM,True,True
TALONT00000132105,ISM,True,True
TALONT00000132106,ISM,True,True
TALONT00000132108,ISM,True,True
TALONT00000132109,ISM,True,True
TALONT00000132111,ISM,True,True
TALONT00000132112,ISM,True,True
TALONT00000132114,ISM,False,False
ENSMUST00000167518.7,Known,True,True
ENSMUST00000047534.11,Known,True,True
ENSMUST00000170092.7,Known,True,True
ENSMUST00000156687.7,Known,True,True
TALONT00000132127,NNC,True,False
ENSMUST00000027297.10,Known,True,True
TALONT00000132129,ISM,True,True
TALONT00000132130,ISM,True,True
TALONT00000132131,ISM,True,True
TALONT00000132132,ISM,True,True
TALONT00000132133,ISM,False,False
ENSMUST00000194261.1,Known,True,True
ENSMUST00000046875.13,Known,True,True
ENSMUST00000116629.8,Known,True,True
ENSMUST00000115032.7,Known,True,True
TALONT00000132156,ISM,True,True
TALONT00000132163,ISM,True,True
ENSMUST00000188961.6,Known,True,True
TALONT00000132169,ISM,True,True
ENSMUST00000125304.7,Known,True,True
ENSMUST00000115011.7,Known,True,True
TALONT00000132182,ISM,False,False
ENSMUST00000193502.1,Known,False,False
TALONT00000132186,ISM,False,False
ENSMUST00000135100.1,Known,True,True
ENSMUST00000193083.5,Known,False,True
ENSMUST00000193991.2,Known,True,True
ENSMUST00000207843.1,Known,True,True
ENSMUST00000001172.11,Known,True,True
TALONT00000132197,NIC,True,True
TALONT00000132199,ISM,False,False
ENSMUST00000194894.3,Known,True,True
ENSMUST00000081180.6,Known,True,True
ENSMUST00000193210.5,Known,True,True
ENSMUST00000195151.5,Known,True,True
TALONT00000132204,NNC,False,False
TALONT00000132205,NNC,True,False
TALONT00000132206,ISM,True,True
ENSMUST00000043951.9,Known,True,True
TALONT00000132207,ISM,False,False
TALONT00000132208,NIC,True,True
TALONT00000132211,NIC,True,True
TALONT00000132212,NNC,False,False
TALONT00000132213,ISM,True,True
TALONT00000132214,ISM,True,True
TALONT00000132215,NIC,True,True
TALONT00000132216,NNC,False,False
TALONT00000132218,ISM,True,True
TALONT00000132219,ISM,False,False
TALONT00000132221,ISM,True,True
TALONT00000132224,ISM,True,True
TALONT00000132227,NNC,True,False
TALONT00000132232,NNC,False,False
TALONT00000132234,ISM,True,True
TALONT00000132235,ISM,False,False
TALONT00000132239,ISM,True,True
TALONT00000132248,ISM,True,True
TALONT00000132249,NNC,False,False
ENSMUST00000027286.6,Known,True,True
TALONT00000132264,NNC,True,False
TALONT00000132272,ISM,False,False
ENSMUST00000114925.9,Known,True,True
ENSMUST00000027285.12,Known,True,True
TALONT00000132275,NIC,False,False
TALONT00000132277,NIC,True,True
ENSMUST00000118059.2,Known,True,True
TALONT00000132282,NIC,True,True
TALONT00000132283,ISM,True,True
ENSMUST00000160023.5,Known,True,True
ENSMUST00000162875.7,Known,True,True
TALONT00000132292,ISM,False,False
TALONT00000132295,ISM,True,True
TALONT00000132296,ISM,True,True
TALONT00000132297,NNC,True,False
TALONT00000132299,NNC,False,False
TALONT00000132300,ISM,True,True
TALONT00000132301,ISM,True,True
TALONT00000132303,ISM,True,True
TALONT00000132306,NIC,False,False
ENSMUST00000123082.7,Known,True,True
TALONT00000132318,ISM,True,True
ENSMUST00000181885.1,antisense,True,True
ENSMUST00000181885.1,Known,True,True
ENSMUST00000041621.4,Known,True,True
ENSMUST00000142670.1,Known,True,True
ENSMUST00000027257.9,Known,True,True
ENSMUST00000127170.1,Known,True,True
TALONT00000132323,ISM,True,True
ENSMUST00000027256.11,Known,True,True
ENSMUST00000193673.5,Known,True,True
TALONT00000132330,ISM,True,True
ENSMUST00000194857.5,Known,True,True
ENSMUST00000195373.1,Known,True,True
ENSMUST00000162513.1,Known,True,True
ENSMUST00000162031.7,Known,True,True
ENSMUST00000195247.5,Known,True,True
TALONT00000132339,ISM,True,True
TALONT00000132342,NIC,True,True
TALONT00000132343,ISM,True,True
ENSMUST00000192960.5,Known,True,True
ENSMUST00000195032.5,Known,True,True
TALONT00000132346,ISM,True,True
TALONT00000132348,ISM,True,True
TALONT00000132349,ISM,True,True
TALONT00000132350,ISM,True,True
TALONT00000132351,ISM,True,True
TALONT00000132354,ISM,True,True
TALONT00000132356,ISM,True,True
TALONT00000132357,ISM,True,True
TALONT00000132358,ISM,True,True
TALONT00000132359,ISM,True,True
TALONT00000132364,ISM,True,True
TALONT00000132365,ISM,True,True
TALONT00000132366,ISM,True,True
TALONT00000132372,ISM,True,True
TALONT00000132376,ISM,False,False
ENSMUST00000147695.7,Known,True,True
ENSMUST00000039612.4,Known,True,True
ENSMUST00000027249.11,Known,True,True
TALONT00000132396,ISM,True,True
TALONT00000132397,ISM,False,False
TALONT00000132398,ISM,False,False
TALONT00000132400,NNC,True,False
ENSMUST00000192175.1,Known,True,True
ENSMUST00000027247.10,Known,True,True
ENSMUST00000193073.1,Known,True,True
TALONT00000132409,ISM,False,False
TALONT00000132414,ISM,True,True
TALONT00000132415,ISM,True,True
ENSMUST00000086535.11,Known,True,True
ENSMUST00000194746.5,Known,True,True
ENSMUST00000178079.7,Known,True,True
ENSMUST00000179954.7,Known,True,True
TALONT00000132416,NNC,False,False
TALONT00000132417,NNC,False,False
TALONT00000132418,NNC,True,False
TALONT00000132419,ISM,True,True
TALONT00000132420,NIC,False,False
ENSMUST00000191855.1,Known,True,True
ENSMUST00000054462.10,Known,True,True
ENSMUST00000193823.1,Known,True,True
ENSMUST00000003219.13,Known,True,True
ENSMUST00000160145.1,Known,True,True
TALONT00000132430,ISM,True,True
ENSMUST00000062525.10,Known,True,True
ENSMUST00000053355.5,Known,True,True
TALONT00000132443,ISM,True,True
TALONT00000132446,ISM,True,True
TALONT00000132447,NNC,False,False
ENSMUST00000181841.1,antisense,True,True
ENSMUST00000181841.1,Known,True,True
TALONT00000132448,antisense,False,False
TALONT00000132448,NNC,False,False
TALONT00000132457,antisense,True,False
TALONT00000132457,NNC,True,False
ENSMUST00000027231.12,Known,True,True
ENSMUST00000039672.5,Known,True,True
ENSMUST00000114765.3,Known,False,True
ENSMUST00000181725.7,Known,True,True
ENSMUST00000181593.7,Known,True,True
ENSMUST00000180689.7,Known,True,True
ENSMUST00000188153.6,Known,True,True
ENSMUST00000176052.7,Known,True,True
TALONT00000132478,NIC,True,True
TALONT00000132479,NNC,True,False
TALONT00000132487,NIC,True,True
TALONT00000132489,NIC,True,True
TALONT00000132491,NNC,True,False
TALONT00000132493,NIC,True,True
ENSMUST00000199521.4,Known,True,True
ENSMUST00000176807.2,Known,True,True
ENSMUST00000180589.1,Known,True,True
ENSMUST00000057208.12,Known,True,True
ENSMUST00000188174.6,Known,True,True
TALONT00000132516,ISM,True,True
ENSMUST00000188621.1,Known,True,True
ENSMUST00000179766.2,Known,True,True
ENSMUST00000179655.1,Known,True,True
ENSMUST00000186694.6,Known,True,True
ENSMUST00000187525.1,Known,True,True
ENSMUST00000010434.7,Known,True,True
ENSMUST00000008280.13,Known,True,True
TALONT00000132529,ISM,True,True
TALONT00000132530,ISM,True,True
TALONT00000132531,ISM,False,False
TALONT00000132532,NNC,False,False
TALONT00000132533,ISM,True,True
ENSMUST00000185893.1,Known,True,True
ENSMUST00000178557.1,Known,False,False
TALONT00000132541,NNC,False,False
ENSMUST00000086421.8,Known,True,True
TALONT00000132546,ISM,True,True
ENSMUST00000027217.8,Known,True,True
TALONT00000132553,ISM,False,False
ENSMUST00000126008.7,Known,True,True
TALONT00000132555,NIC,True,True
ENSMUST00000087933.9,Known,True,True
TALONT00000132570,NIC,True,True
TALONT00000132572,ISM,True,True
TALONT00000132575,ISM,True,True
ENSMUST00000186028.1,Known,True,True
ENSMUST00000188313.6,Known,True,True
TALONT00000132577,NIC,True,True
TALONT00000132579,ISM,True,True
ENSMUST00000190207.1,Known,True,True
TALONT00000132591,ISM,True,True
ENSMUST00000187115.1,Known,True,True
ENSMUST00000027215.11,Known,True,True
ENSMUST00000147571.7,Known,True,True
ENSMUST00000150911.7,Known,True,True
ENSMUST00000065767.8,Known,True,True
ENSMUST00000141125.7,Known,True,True
ENSMUST00000114709.2,Known,True,True
ENSMUST00000027214.3,Known,True,True
TALONT00000132606,ISM,True,True
ENSMUST00000074525.9,Known,True,True
TALONT00000132616,ISM,True,True
ENSMUST00000027139.14,Known,True,True
TALONT00000132624,NIC,True,True
ENSMUST00000153604.1,Known,False,False
ENSMUST00000027137.10,Known,True,True
TALONT00000132632,ISM,False,False
TALONT00000132636,ISM,True,True
ENSMUST00000027131.5,Known,True,True
TALONT00000132641,ISM,True,True
TALONT00000132642,ISM,False,False
TALONT00000132643,ISM,True,True
TALONT00000132644,ISM,True,True
TALONT00000132648,ISM,True,True
TALONT00000132649,ISM,True,True
TALONT00000132650,ISM,True,True
TALONT00000132653,ISM,True,True
TALONT00000132655,NNC,True,False
TALONT00000132657,NNC,False,False
TALONT00000132658,NNC,False,False
ENSMUST00000081851.3,Known,True,True
TALONT00000132674,ISM,True,True
TALONT00000132678,ISM,True,True
TALONT00000132681,ISM,True,True
TALONT00000132682,ISM,True,True
ENSMUST00000051572.7,Known,True,True
ENSMUST00000188204.6,Known,True,True
ENSMUST00000188051.6,Known,False,True
ENSMUST00000185534.1,Known,True,True
ENSMUST00000046390.13,Known,True,True
ENSMUST00000114537.8,Known,False,True
ENSMUST00000018561.13,Known,True,True
TALONT00000132695,ISM,True,True
TALONT00000132697,NIC,True,True
TALONT00000132698,NIC,True,True
TALONT00000132702,NNC,False,False
ENSMUST00000210323.1,Known,True,True
ENSMUST00000070968.13,Known,True,True
ENSMUST00000114513.8,Known,True,True
TALONT00000132714,ISM,False,False
TALONT00000132719,ISM,True,True
ENSMUST00000126221.1,Known,True,True
ENSMUST00000114510.7,Known,True,True
ENSMUST00000069792.13,Known,True,True
TALONT00000132737,ISM,True,True
TALONT00000132738,ISM,True,True
TALONT00000132740,ISM,False,False
ENSMUST00000165859.7,Known,True,True
ENSMUST00000188507.6,Known,True,True
ENSMUST00000156876.7,Known,True,True
TALONT00000132748,ISM,False,False
ENSMUST00000147758.7,Known,True,True
TALONT00000132749,NIC,True,True
TALONT00000132751,NNC,True,False
TALONT00000132755,ISM,True,True
TALONT00000132759,ISM,True,True
TALONT00000132760,ISM,True,True
ENSMUST00000147421.1,Known,True,True
ENSMUST00000027271.8,Known,True,True
TALONT00000132763,ISM,False,False
ENSMUST00000159607.1,Known,True,True
ENSMUST00000044478.6,Known,True,True
ENSMUST00000050567.10,Known,True,True
ENSMUST00000114492.7,Known,True,True
TALONT00000132773,NNC,True,False
ENSMUST00000027269.6,Known,True,True
TALONT00000132778,ISM,True,True
TALONT00000132780,NIC,True,True
ENSMUST00000027266.3,Known,True,True
TALONT00000132782,NIC,True,False
ENSMUST00000027265.9,Known,True,True
ENSMUST00000151296.7,Known,True,True
TALONT00000132787,ISM,True,True
TALONT00000132788,NIC,True,True
ENSMUST00000027264.9,Known,True,True
ENSMUST00000123519.8,Known,True,True
TALONT00000132794,ISM,True,True
ENSMUST00000236737.1,Known,True,True
ENSMUST00000189677.1,Known,True,True
TALONT00000132800,NIC,True,True
ENSMUST00000027263.13,Known,True,True
TALONT00000132801,ISM,False,False
TALONT00000132803,ISM,True,True
TALONT00000132811,ISM,False,False
ENSMUST00000041638.7,Known,True,True
TALONT00000132826,ISM,True,True
TALONT00000132829,ISM,True,True
ENSMUST00000027127.13,Known,True,True
ENSMUST00000190175.1,Known,True,True
TALONT00000132849,ISM,True,True
ENSMUST00000187500.6,Known,True,True
TALONT00000132852,NIC,True,True
TALONT00000132854,NNC,False,False
TALONT00000132855,ISM,True,True
TALONT00000132860,ISM,True,True
TALONT00000132861,ISM,True,True
TALONT00000132863,NIC,True,True
TALONT00000132865,ISM,True,True
TALONT00000132866,NIC,True,True
TALONT00000132867,ISM,True,True
TALONT00000132870,NIC,True,True
ENSMUST00000193614.1,Known,False,False
ENSMUST00000087617.10,Known,True,True
ENSMUST00000027125.6,Known,True,True
ENSMUST00000027123.14,Known,True,True
TALONT00000132880,ISM,True,True
TALONT00000132881,ISM,False,False
TALONT00000132882,ISM,True,True
TALONT00000132883,NIC,True,True
TALONT00000132884,ISM,True,True
TALONT00000132886,ISM,True,True
TALONT00000132888,ISM,True,True
TALONT00000132889,NIC,True,True
TALONT00000132890,NIC,False,False
TALONT00000132891,ISM,True,True
TALONT00000132892,ISM,True,True
TALONT00000132895,ISM,True,True
TALONT00000132896,ISM,True,True
TALONT00000132897,ISM,True,True
TALONT00000132901,ISM,True,True
TALONT00000132902,ISM,True,True
TALONT00000132903,ISM,True,True
TALONT00000132904,ISM,True,True
TALONT00000132905,ISM,True,True
TALONT00000132906,ISM,True,True
TALONT00000132907,ISM,False,False
ENSMUST00000127861.7,Known,True,True
TALONT00000132911,NIC,True,True
TALONT00000132912,NIC,True,True
TALONT00000132913,NIC,True,True
ENSMUST00000075242.6,Known,True,True
ENSMUST00000134628.1,Known,True,True
TALONT00000132916,ISM,True,True
ENSMUST00000162364.7,Known,True,True
ENSMUST00000161122.1,Known,True,True
TALONT00000132917,NNC,False,False
TALONT00000132918,NIC,False,False
ENSMUST00000162553.1,Known,True,True
TALONT00000132921,ISM,True,True
TALONT00000132924,ISM,True,True
TALONT00000132925,ISM,True,True
TALONT00000132926,ISM,False,False
ENSMUST00000027121.14,Known,True,True
TALONT00000132932,NIC,True,True
TALONT00000132938,ISM,True,True
ENSMUST00000162574.1,Known,False,False
TALONT00000132955,ISM,True,True
TALONT00000132956,ISM,True,True
TALONT00000132973,ISM,True,True
ENSMUST00000135238.3,antisense,True,True
ENSMUST00000135238.3,Known,True,True
TALONT00000132977,ISM,True,False
TALONT00000132978,NIC,True,False
TALONT00000132979,NIC,True,False
ENSMUST00000195462.1,Known,False,False
ENSMUST00000042734.2,Known,True,True
TALONT00000133000,NNC,True,False
TALONT00000133002,NIC,False,False
TALONT00000133003,ISM,False,False
ENSMUST00000162686.7,Known,True,True
ENSMUST00000097732.10,Known,True,True
ENSMUST00000079998.12,Known,True,True
ENSMUST00000160837.7,Known,True,True
TALONT00000133001,NIC,True,False
ENSMUST00000027114.5,Known,True,True
TALONT00000133009,ISM,True,True
TALONT00000133014,ISM,True,True
TALONT00000133015,NIC,True,True
TALONT00000133016,NIC,True,True
ENSMUST00000167085.7,Known,True,True
TALONT00000133017,ISM,True,True
TALONT00000133018,NIC,True,True
ENSMUST00000168016.7,Known,True,True
TALONT00000133021,ISM,True,True
TALONT00000133026,ISM,True,True
ENSMUST00000114410.9,Known,True,True
TALONT00000133035,ISM,True,True
