transcript_id,novelty,illumina_sj_support,gencode_sj_support
ENST00000361605.3,Known,True,True
ENCODEHT000325210,NNC,True,False
ENCODEHT000358315,NNC,True,False
ENST00000642026.1,Known,True,True
ENST00000641078.1,Known,True,True
ENCODEHT000398262,NNC,True,False
ENST00000378156.8,Known,False,True
ENST00000378097.5,Known,False,True
ENST00000481789.1,Known,True,True
ENST00000234875.8,Known,True,True
ENCODEHT000325221,NIC,True,True
ENCODEHT000193171,NNC,False,False
ENST00000480661.1,Known,True,True
ENST00000497965.5,Known,True,True
ENCODEHT000193172,NNC,False,False
ENCODEHT000193178,NIC,False,False
ENCODEHT000325223,NIC,True,False
ENCODEHT000398276,NIC,True,True
ENST00000471204.5,Known,True,True
ENST00000465387.5,Known,True,True
ENCODEHT000398282,NIC,True,True
ENCODEHT000193179,NIC,True,True
ENCODEHT000193180,ISM,True,True
ENST00000465335.1,Known,True,True
ENCODEHT000398285,ISM,True,False
ENST00000484435.1,Known,False,True
ENST00000343813.9,Known,True,True
ENST00000489498.5,Known,True,True
ENST00000474756.1,Known,True,True
ENCODEHT000254965,ISM,True,True
ENST00000608083.5,Known,True,True
ENST00000377705.5,Known,True,True
ENCODEHT000254988,ISM,True,True
ENCODEHT000193220,NIC,True,True
ENST00000377674.8,Known,False,True
ENST00000482360.5,Known,True,True
ENST00000466941.1,Known,True,True
ENST00000377658.8,Known,True,True
ENST00000377648.4,Known,False,True
ENST00000054650.8,Known,False,True
ENST00000307896.10,Known,True,True
ENCODEHT000193233,ISM,True,True
ENCODEHT000254998,NIC,False,False
ENST00000472925.1,Known,True,True
ENST00000377577.9,Known,True,True
ENST00000294401.11,Known,True,True
ENCODEHT000193244,NIC,True,True
ENCODEHT000398316,NIC,True,False
ENCODEHT000398319,ISM,True,True
ENST00000485073.5,Known,True,True
ENST00000490738.5,Known,True,True
ENCODEHT000193248,NIC,True,False
ENST00000476163.5,Known,True,True
ENST00000473578.5,Known,True,True
ENST00000461311.1,Known,True,True
ENCODEHT000193251,ISM,True,True
ENST00000054666.10,Known,True,True
ENST00000470357.1,Known,True,True
ENCODEHT000255020,ISM,True,True
ENST00000338639.9,Known,True,True
ENCODEHT000193258,NNC,True,False
ENST00000493678.5,Known,True,True
ENCODEHT000358371,NIC,True,True
ENCODEHT000193264,NIC,True,True
ENCODEHT000193285,NIC,True,True
ENST00000234590.10,Known,True,True
ENCODEHT000193289,ISM,True,True
ENST00000464920.2,Known,True,True
ENCODEHT000193291,NNC,False,False
ENCODEHT000193293,NIC,True,False
ENCODEHT000193294,ISM,True,True
ENCODEHT000193295,ISM,True,True
ENCODEHT000193296,ISM,True,True
ENCODEHT000193297,ISM,True,True
ENCODEHT000193298,ISM,True,True
ENCODEHT000193299,NNC,False,False
ENCODEHT000193300,ISM,True,True
ENCODEHT000193301,NIC,True,True
ENCODEHT000193305,NNC,False,False
ENCODEHT000193306,NNC,False,False
ENCODEHT000193314,NNC,False,False
ENCODEHT000193316,NNC,False,False
ENCODEHT000193317,NIC,True,False
ENCODEHT000193321,ISM,True,True
ENCODEHT000255052,NIC,False,False
ENCODEHT000255053,NNC,False,False
ENCODEHT000255055,NIC,True,True
ENCODEHT000325285,NIC,False,False
ENCODEHT000325286,NIC,False,False
ENCODEHT000398375,NIC,False,False
ENST00000645609.1,Known,True,True
ENCODEHT000325306,ISM,True,True
ENCODEHT000255087,ISM,True,True
ENCODEHT000193334,NIC,True,True
ENCODEHT000193336,NIC,True,True
ENCODEHT000193338,ISM,True,True
ENST00000492343.2,Known,True,True
ENST00000442636.1,antisense,True,True
ENST00000442636.1,Known,True,True
ENST00000302692.6,Known,True,True
ENCODEHT000193352,NIC,True,False
ENST00000340305.9,Known,False,True
ENST00000340381.10,Known,False,True
ENST00000377346.8,Known,False,True
ENCODEHT000193362,antisense,True,True
ENCODEHT000193362,ISM,True,True
ENCODEHT000193375,ISM,False,True
ENST00000377263.5,Known,False,True
ENST00000400904.7,Known,False,True
ENCODEHT000193389,NIC,True,True
ENCODEHT000255117,NIC,True,True
ENST00000377223.5,Known,True,True
ENST00000400903.6,Known,True,True
ENST00000377213.1,Known,True,True
ENCODEHT000193396,NNC,False,False
ENST00000403197.5,Known,True,True
ENST00000377205.5,Known,True,True
ENCODEHT000358439,NIC,True,True
ENST00000377153.5,Known,True,True
ENCODEHT000398426,ISM,True,True
ENST00000487244.5,Known,True,True
ENST00000377093.8,Known,False,True
ENCODEHT000193407,ISM,False,True
ENCODEHT000193408,ISM,False,True
ENCODEHT000193415,NNC,False,False
ENCODEHT000193417,NNC,False,False
ENCODEHT000193419,NIC,True,True
ENCODEHT000255151,NIC,True,False
ENCODEHT000325338,NIC,False,False
ENCODEHT000398437,NIC,False,False
ENST00000270776.12,Known,True,True
ENCODEHT000193421,NIC,True,True
ENCODEHT000193425,ISM,True,True
ENCODEHT000193426,ISM,True,True
ENST00000493288.1,Known,True,True
ENCODEHT000193427,NIC,True,True
ENCODEHT000193428,ISM,True,True
ENCODEHT000193429,ISM,True,True
ENCODEHT000193430,NIC,True,True
ENCODEHT000193431,ISM,True,True
ENST00000400900.6,Known,True,True
ENST00000602787.6,Known,True,True
ENST00000309048.7,Known,True,True
ENST00000477755.1,Known,True,True
ENST00000377038.7,Known,True,True
ENST00000377036.2,Known,True,True
ENCODEHT000193443,ISM,True,True
ENST00000356607.8,Known,True,True
ENCODEHT000193444,NNC,True,False
ENST00000240185.7,Known,True,True
ENST00000629725.2,Known,True,True
ENST00000439080.6,Known,True,True
ENCODEHT000398461,NIC,True,True
ENST00000472476.5,Known,True,True
ENCODEHT000398463,NIC,True,True
ENCODEHT000255182,NIC,True,True
ENST00000621573.1,Known,True,True
ENST00000475189.1,Known,True,True
ENST00000376957.6,Known,True,True
ENCODEHT000193467,NIC,True,True
ENCODEHT000193472,NIC,True,True
ENCODEHT000193473,ISM,True,True
ENCODEHT000193474,NIC,True,False
ENCODEHT000255194,ISM,True,True
ENCODEHT000255196,NIC,False,False
ENCODEHT000398474,NNC,False,False
ENST00000490101.1,Known,True,True
ENCODEHT000398478,NNC,True,False
ENST00000304457.11,Known,True,True
ENST00000376936.8,Known,True,True
ENCODEHT000193476,NIC,True,True
ENCODEHT000193477,ISM,True,True
ENCODEHT000255201,ISM,True,True
ENCODEHT000358483,NIC,False,False
ENCODEHT000398489,ISM,True,True
ENCODEHT000255204,NIC,True,True
ENCODEHT000398494,ISM,True,True
ENCODEHT000358490,ISM,True,True
ENCODEHT000358491,ISM,True,True
ENCODEHT000193488,ISM,True,True
ENCODEHT000398496,ISM,True,True
ENST00000473471.5,Known,True,True
ENST00000376810.5,Known,True,True
ENST00000483738.1,Known,False,True
ENST00000354287.4,Known,False,True
ENST00000251547.9,Known,False,True
ENST00000376762.8,Known,True,True
ENST00000376753.8,Known,True,True
ENST00000376692.8,Known,True,True
ENCODEHT000193519,NIC,True,True
ENCODEHT000193523,NNC,False,False
ENCODEHT000193524,NNC,True,False
ENCODEHT000325375,NNC,False,False
ENCODEHT000398510,ISM,True,True
ENST00000376669.9,Known,True,True
ENST00000376637.7,Known,True,True
ENST00000476512.5,Known,True,True
ENST00000400895.6,Known,True,True
ENCODEHT000193525,NIC,True,True
ENST00000376629.8,Known,True,True
ENST00000314340.9,Known,True,True
ENST00000452018.6,Known,True,True
ENST00000376583.7,Known,True,True
ENST00000376590.8,Known,True,True
ENST00000376497.7,Known,True,True
ENST00000376572.7,Known,True,True
ENCODEHT000193533,ISM,True,True
ENST00000196061.4,Known,True,True
ENCODEHT000193556,ISM,True,True
ENCODEHT000193558,ISM,True,True
ENCODEHT000193559,ISM,True,True
ENCODEHT000193562,ISM,True,True
ENST00000481933.1,Known,True,True
ENST00000444836.5,Known,True,True
ENST00000235329.9,Known,True,True
ENCODEHT000358509,NIC,True,False
ENCODEHT000398530,NIC,False,True
ENCODEHT000325385,ISM,True,True
ENST00000235332.5,Known,True,True
ENCODEHT000193575,NIC,True,True
ENCODEHT000255269,NIC,True,True
ENCODEHT000255270,NIC,True,True
ENCODEHT000398541,NIC,False,False
ENCODEHT000398543,NIC,False,False
ENCODEHT000255273,ISM,True,True
ENST00000466860.5,Known,True,True
ENCODEHT000255276,NIC,True,True
ENCODEHT000358519,ISM,True,True
ENST00000478299.1,Known,True,True
ENST00000263932.6,Known,False,True
ENST00000376259.6,Known,False,True
ENST00000492361.1,Known,False,True
ENCODEHT000325407,NNC,False,False
ENCODEHT000358535,ISM,True,True
ENST00000647414.1,Known,True,True
ENCODEHT000398582,NIC,True,True
ENST00000616661.4,Known,True,True
ENCODEHT000193585,NNC,False,False
ENCODEHT000193590,ISM,True,True
ENCODEHT000193592,NIC,True,True
ENCODEHT000193594,NIC,True,False
ENCODEHT000398587,NIC,True,True
ENCODEHT000398588,NIC,True,True
ENCODEHT000398590,NIC,True,False
ENCODEHT000193599,ISM,True,True
ENCODEHT000398599,NNC,True,False
ENCODEHT000398601,NIC,True,False
ENCODEHT000398604,ISM,True,False
ENST00000376008.2,Known,False,True
ENST00000375980.8,Known,True,True
ENCODEHT000193617,NIC,True,False
ENST00000333868.9,Known,True,True
ENST00000348549.9,Known,True,True
ENST00000375847.7,Known,True,True
ENST00000480945.5,Known,False,True
ENCODEHT000193647,ISM,False,True
ENST00000477849.1,Known,False,True
ENCODEHT000193671,NIC,True,True
ENCODEHT000193673,ISM,True,True
ENCODEHT000193674,ISM,True,True
ENST00000487496.1,Known,True,True
ENST00000375743.8,Known,False,True
ENCODEHT000358558,NIC,True,True
ENCODEHT000255371,NIC,True,True
ENST00000475369.1,Known,False,True
ENST00000375599.7,Known,False,True
ENST00000434014.1,Known,False,True
ENST00000375592.7,Known,True,True
ENCODEHT000193694,NNC,True,False
ENCODEHT000325444,NIC,False,False
ENST00000401088.8,Known,True,True
ENST00000471507.5,Known,True,True
ENST00000401089.3,Known,True,True
ENST00000492354.1,Known,True,True
ENCODEHT000255378,ISM,True,True
ENST00000337132.9,Known,True,True
ENST00000457722.6,Known,True,True
ENST00000486390.1,Known,True,True
ENST00000443980.6,Known,True,True
ENCODEHT000358579,NIC,False,False
ENCODEHT000193708,ISM,True,True
ENST00000509727.1,Known,True,True
ENST00000420513.1,Known,True,True
ENCODEHT000193715,NIC,True,True
ENCODEHT000193719,NNC,True,False
ENST00000449853.2,Known,True,True
ENCODEHT000398684,NIC,False,False
ENCODEHT000398688,NIC,False,False
ENST00000639456.1,Known,False,True
ENCODEHT000255413,NIC,False,False
ENCODEHT000193739,ISM,True,True
ENST00000452699.5,Known,False,True
ENCODEHT000398700,ISM,False,True
ENCODEHT000398701,ISM,False,True
ENST00000375499.7,Known,True,True
ENCODEHT000193781,NIC,True,True
ENST00000375436.8,Known,False,True
ENCODEHT000358590,ISM,True,True
ENST00000375433.3,Known,False,True
ENST00000375406.1,Known,True,True
ENST00000290597.9,Known,False,True
ENST00000375341.7,Known,False,True
ENCODEHT000193820,NIC,False,True
ENST00000375225.7,Known,True,True
ENCODEHT000193827,ISM,True,True
ENCODEHT000358599,ISM,True,True
ENST00000477853.5,Known,True,True
ENST00000480380.1,Known,True,True
ENST00000375199.7,Known,True,True
ENCODEHT000398734,ISM,True,True
ENCODEHT000358604,ISM,True,True
ENCODEHT000398739,NIC,True,False
ENST00000330263.4,Known,True,True
ENCODEHT000398749,NIC,True,False
ENCODEHT000193844,NNC,False,False
ENCODEHT000255511,ISM,True,True
ENST00000479559.1,Known,True,True
ENST00000235835.7,Known,True,True
ENCODEHT000398757,NIC,False,True
ENST00000330072.9,Known,False,True
ENCODEHT000398758,ISM,True,True
ENST00000375155.7,Known,True,True
ENCODEHT000255520,NIC,True,True
ENST00000375153.7,Known,True,True
ENST00000400548.6,Known,True,True
ENST00000497827.1,Known,True,True
ENST00000375144.5,Known,True,True
ENST00000264202.7,Known,True,True
ENCODEHT000193864,ISM,True,True
ENCODEHT000398769,NIC,True,True
ENST00000617872.4,Known,True,True
ENST00000322753.6,Known,True,True
ENST00000498067.1,Known,True,True
ENST00000467029.5,Known,True,True
ENST00000498642.5,Known,True,True
ENCODEHT000398772,NNC,False,False
ENCODEHT000255543,NNC,True,False
ENCODEHT000358623,ISM,True,True
ENCODEHT000193867,ISM,True,True
ENST00000375120.3,Known,False,True
ENST00000442226.1,antisense,True,True
ENST00000442226.1,Known,True,True
ENST00000375099.3,Known,True,True
ENST00000264198.4,Known,True,True
ENST00000321556.4,Known,False,True
ENST00000415136.6,Known,True,True
ENCODEHT000193901,ISM,True,True
ENST00000312239.9,Known,True,True
ENST00000375003.6,Known,True,True
ENCODEHT000193909,NIC,True,True
ENCODEHT000193915,NIC,True,True
ENCODEHT000358641,NIC,True,False
ENCODEHT000398801,NIC,True,True
ENST00000487117.1,Known,True,True
ENST00000375000.5,Known,True,True
ENCODEHT000193919,ISM,True,True
ENCODEHT000193920,ISM,True,True
ENCODEHT000193921,ISM,True,True
ENCODEHT000255592,ISM,True,True
ENCODEHT000325489,ISM,True,True
ENST00000414993.1,Known,True,True
ENST00000415912.6,Known,False,True
ENCODEHT000398817,NNC,False,False
ENST00000318220.10,Known,False,True
ENST00000374765.8,Known,False,True
ENST00000495204.5,Known,False,True
ENST00000308271.13,Known,True,True
ENCODEHT000193948,NIC,True,True
ENCODEHT000193950,NIC,True,True
ENCODEHT000193951,NIC,True,True
ENCODEHT000255628,NIC,True,True
ENCODEHT000325500,NIC,True,False
ENST00000421625.6,Known,True,True
ENCODEHT000255632,NIC,True,True
ENCODEHT000255635,ISM,True,True
ENCODEHT000193954,ISM,True,True
ENCODEHT000193956,ISM,True,True
ENST00000489108.1,Known,True,True
ENST00000486901.1,Known,False,True
ENST00000434233.2,Known,True,True
ENST00000416769.2,Known,True,True
ENST00000642072.1,Known,True,True
ENST00000344548.7,Known,True,True
ENST00000315554.12,Known,True,True
ENCODEHT000193959,NIC,True,True
ENCODEHT000193960,ISM,True,True
ENCODEHT000193961,ISM,True,True
ENCODEHT000193970,ISM,True,True
ENST00000356634.7,Known,True,True
ENCODEHT000193971,NIC,True,True
ENCODEHT000193972,ISM,True,True
ENCODEHT000193976,ISM,True,True
ENCODEHT000193984,NIC,True,True
ENST00000471849.5,Known,True,True
ENCODEHT000193989,NIC,True,True
ENST00000478691.5,Known,False,True
ENST00000374616.7,Known,False,True
ENCODEHT000193995,NIC,True,True
ENST00000374612.5,Known,True,True
ENST00000302271.10,Known,True,True
ENCODEHT000255671,ISM,True,True
ENCODEHT000255679,NIC,True,True
ENCODEHT000358693,NIC,False,True
ENST00000606561.5,Known,True,True
ENST00000427764.3,Known,True,True
ENCODEHT000194003,ISM,True,True
ENCODEHT000194004,ISM,False,True
ENCODEHT000194005,NIC,True,True
ENCODEHT000194007,ISM,True,True
ENCODEHT000194008,ISM,True,True
ENCODEHT000358706,ISM,False,True
ENCODEHT000398889,ISM,True,True
ENCODEHT000194010,NIC,True,True
ENCODEHT000194011,NIC,True,True
ENCODEHT000194012,NIC,True,True
ENCODEHT000398894,NIC,True,True
ENCODEHT000194015,NIC,True,True
ENCODEHT000398897,NIC,True,True
ENCODEHT000194021,ISM,True,True
ENST00000374608.3,Known,True,True
ENST00000495646.5,Known,False,True
ENST00000336689.7,Known,False,True
ENST00000492982.6,Known,False,True
ENST00000374561.5,Known,True,True
ENST00000463312.1,Known,True,True
ENCODEHT000358716,NNC,False,False
ENST00000486541.1,Known,True,True
ENST00000374550.8,Known,True,True
ENST00000443624.6,Known,True,True
ENST00000643754.2,Known,True,True
ENCODEHT000194047,NNC,True,False
ENCODEHT000194048,NNC,True,False
ENCODEHT000194049,ISM,True,True
ENCODEHT000194050,NIC,True,False
ENCODEHT000194052,NIC,True,True
ENCODEHT000194055,NIC,True,True
ENCODEHT000255720,NNC,False,False
ENCODEHT000398908,NIC,True,False
ENCODEHT000398911,NIC,True,False
ENST00000467075.2,Known,True,True
ENST00000458455.2,Known,True,True
ENST00000482370.2,Known,True,True
ENCODEHT000194059,NIC,True,False
ENCODEHT000194060,NIC,True,False
ENCODEHT000194061,ISM,True,True
ENCODEHT000194065,ISM,True,True
ENCODEHT000194067,ISM,True,True
ENST00000418390.6,Known,True,True
ENCODEHT000194068,ISM,True,True
ENCODEHT000398919,ISM,True,True
ENST00000427796.5,antisense,True,True
ENST00000427796.5,Known,True,True
ENCODEHT000325545,antisense,True,False
ENCODEHT000325545,NNC,True,False
ENST00000246151.8,Known,True,True
ENCODEHT000194070,NIC,True,False
ENST00000374514.7,Known,True,True
ENCODEHT000255750,NIC,True,False
ENCODEHT000325547,NIC,True,True
ENST00000374503.7,Known,True,True
ENST00000374502.7,Known,True,True
ENCODEHT000194080,ISM,True,True
ENCODEHT000194082,NIC,True,True
ENST00000617979.4,Known,True,True
ENCODEHT000194086,NNC,False,False
ENST00000374497.7,Known,True,True
ENCODEHT000194088,NIC,True,True
ENCODEHT000194090,NIC,True,True
ENCODEHT000194093,NNC,False,False
ENCODEHT000194097,NIC,True,True
ENCODEHT000358736,NIC,False,False
ENST00000459934.5,Known,True,True
ENST00000374490.7,Known,True,True
ENST00000436439.6,Known,True,True
ENST00000513148.1,Known,True,True
ENST00000374479.3,Known,True,True
ENCODEHT000255789,NNC,False,False
ENST00000471915.5,Known,True,True
ENCODEHT000255792,NNC,True,False
ENST00000334351.7,Known,True,True
ENCODEHT000398947,NIC,True,False
ENST00000374468.1,Known,True,True
ENST00000344989.10,Known,True,True
ENST00000453840.7,Known,True,True
ENCODEHT000194136,NIC,False,False
ENCODEHT000194139,NIC,False,False
ENCODEHT000255799,NIC,False,False
ENCODEHT000325562,NIC,False,False
ENST00000484146.6,Known,True,True
ENCODEHT000194143,NIC,False,False
ENST00000492112.2,Known,True,True
ENCODEHT000194147,NIC,False,False
ENST00000485292.1,Known,True,True
ENST00000337248.8,Known,True,True
ENCODEHT000255830,ISM,True,True
ENST00000374399.8,Known,True,True
ENST00000003912.7,Known,False,True
ENST00000488155.1,Known,True,True
ENST00000339255.2,Known,True,True
ENST00000374395.8,Known,False,True
ENST00000323848.13,Known,True,True
ENST00000466910.5,Known,True,True
ENCODEHT000194174,NIC,True,True
ENCODEHT000194175,NIC,True,True
ENCODEHT000194177,ISM,True,True
ENCODEHT000194179,NIC,True,True
ENST00000490543.5,Known,True,True
ENCODEHT000358767,NIC,True,True
ENCODEHT000398983,NNC,False,False
ENST00000479034.5,Known,True,True
ENCODEHT000325578,NIC,True,True
ENCODEHT000194186,ISM,True,True
ENST00000489130.2,Known,True,True
ENCODEHT000194188,NIC,True,True
ENCODEHT000255862,NIC,True,True
ENST00000374379.8,Known,True,True
ENST00000236273.8,Known,True,True
ENCODEHT000194193,NIC,True,True
ENST00000474160.1,Known,True,True
ENST00000476231.1,Known,True,True
ENST00000243189.11,Known,True,True
ENST00000498238.1,Known,True,True
ENCODEHT000358802,NIC,True,True
ENST00000431849.3,Known,True,True
ENST00000562018.1,Known,True,True
ENST00000564398.5,Known,True,True
ENST00000328664.8,Known,True,True
ENST00000648012.1,Known,True,True
ENST00000374358.4,Known,True,True
ENST00000498135.5,Known,True,True
ENST00000491936.5,Known,True,True
ENST00000480937.5,Known,True,True
ENCODEHT000255884,ISM,True,True
ENST00000294413.12,Known,True,True
ENCODEHT000399011,NIC,True,True
ENCODEHT000399013,NIC,False,False
ENST00000349438.8,Known,True,True
ENST00000413854.5,Known,True,True
ENST00000374343.4,Known,True,True
ENCODEHT000194203,ISM,True,True
ENCODEHT000194204,NIC,True,True
ENST00000374338.4,Known,False,True
ENST00000374303.6,Known,True,True
ENST00000474295.5,Known,True,True
ENST00000374307.9,Known,True,True
ENST00000374301.7,Known,True,True
ENST00000466284.1,Known,True,True
ENCODEHT000194220,NIC,True,True
ENST00000497956.1,Known,True,True
ENCODEHT000255906,ISM,True,True
ENST00000374298.3,Known,True,True
ENST00000455785.6,Known,True,True
ENCODEHT000194227,NIC,True,True
ENST00000399728.5,Known,True,True
ENCODEHT000194228,ISM,True,True
ENCODEHT000194229,NIC,True,True
ENCODEHT000255915,NNC,True,False
ENCODEHT000194234,NIC,True,True
ENST00000374282.7,Known,True,True
ENST00000619836.4,Known,False,True
ENST00000374271.8,Known,True,True
ENST00000374269.1,Known,True,True
ENST00000374266.6,Known,True,True
ENST00000451429.7,Known,True,True
ENST00000252992.8,Known,True,True
ENCODEHT000194252,ISM,True,True
ENCODEHT000255933,ISM,True,True
ENST00000270792.9,Known,True,True
ENST00000319041.6,Known,True,True
ENST00000357089.8,Known,True,True
ENCODEHT000194259,NIC,False,True
ENCODEHT000194260,NIC,True,False
ENCODEHT000255938,NIC,False,True
ENST00000374213.2,Known,True,True
ENCODEHT000399057,NIC,True,False
ENST00000236342.11,Known,True,True
ENST00000374185.7,Known,True,True
