transcript_id,novelty,illumina_sj_support,gencode_sj_support
ENST00000479559.1,Known,True,True
ENST00000235835.7,Known,True,True
ENST00000489286.5,Known,False,True
ENCODEHT000492924,ISM,True,True
ENST00000375155.7,Known,True,True
ENST00000375153.7,Known,True,True
ENST00000497827.1,Known,True,True
ENST00000375144.5,Known,True,True
ENCODEHT000255528,ISM,True,True
ENCODEHT000481478,ISM,True,True
ENCODEHT000193860,NIC,True,True
ENCODEHT000193862,ISM,True,True
ENST00000264202.7,Known,True,True
ENST00000617872.4,Known,True,True
ENST00000322753.6,Known,True,True
ENST00000498642.5,Known,True,True
ENCODEHT000398772,NNC,False,False
ENCODEHT000193865,NNC,False,False
ENCODEHT000450003,NNC,False,False
ENCODEHT000481479,NIC,False,False
ENCODEHT000358623,ISM,True,True
ENCODEHT000193867,ISM,True,True
ENCODEHT000492931,ISM,False,False
ENST00000442226.1,antisense,True,True
ENST00000442226.1,Known,True,True
ENST00000375099.3,Known,True,True
ENST00000264198.4,Known,True,True
ENCODEHT000255556,NNC,False,False
ENST00000321556.4,Known,False,True
ENST00000415136.6,Known,True,True
ENCODEHT000193895,ISM,True,True
ENCODEHT000255566,NIC,True,True
ENCODEHT000255567,NIC,True,True
ENCODEHT000481480,NIC,False,False
ENCODEHT000193901,ISM,True,True
ENCODEHT000193902,ISM,True,True
ENCODEHT000193905,ISM,True,True
ENCODEHT000193907,NNC,True,False
ENCODEHT000193933,ISM,True,True
ENCODEHT000492947,ISM,True,True
ENCODEHT000625294,ISM,False,False
ENST00000416769.2,Known,True,True
ENST00000344548.7,Known,True,True
ENCODEHT000193960,ISM,True,True
ENCODEHT000255645,ISM,True,True
ENCODEHT000358678,ISM,True,True
ENST00000356634.7,Known,True,True
ENCODEHT000193971,NIC,True,True
ENCODEHT000255654,ISM,True,True
ENCODEHT000325513,ISM,True,True
ENCODEHT000255659,NIC,True,True
ENCODEHT000193986,ISM,True,True
ENCODEHT000398874,ISM,True,True
ENCODEHT000193987,ISM,True,True
ENST00000302271.10,Known,True,True
ENCODEHT000255671,ISM,True,True
ENST00000427764.3,Known,True,True
ENST00000336689.7,Known,False,True
ENST00000361729.2,Known,False,True
ENST00000374561.5,Known,True,True
ENST00000463312.1,Known,True,True
ENST00000374550.8,Known,True,True
ENST00000643754.2,Known,True,True
ENCODEHT000194055,NIC,True,True
ENST00000458455.2,Known,True,True
ENST00000482370.2,Known,True,True
ENCODEHT000194059,NIC,True,False
ENCODEHT000194060,NIC,True,False
ENCODEHT000194061,ISM,True,True
ENCODEHT000194062,NIC,True,False
ENCODEHT000194063,NIC,True,False
ENCODEHT000255732,NIC,True,False
ENCODEHT000358724,NIC,False,False
ENCODEHT000358725,ISM,True,False
ENCODEHT000481499,NIC,True,False
ENCODEHT000513274,NIC,True,False
ENCODEHT000513278,NIC,False,False
ENCODEHT000194065,ISM,True,True
ENCODEHT000194066,ISM,True,True
ENCODEHT000255735,ISM,True,False
ENCODEHT000194067,ISM,True,True
ENCODEHT000492979,ISM,True,True
ENST00000418390.6,Known,True,True
ENCODEHT000255736,ISM,True,True
ENST00000246151.8,Known,True,True
ENCODEHT000255745,ISM,True,True
ENCODEHT000513292,NIC,True,True
ENCODEHT000255746,ISM,True,True
ENST00000374514.7,Known,True,True
ENCODEHT000194074,NNC,False,False
ENCODEHT000358734,NIC,False,False
ENCODEHT000625367,NIC,False,False
ENST00000374501.1,Known,True,True
ENCODEHT000194082,NIC,True,True
ENCODEHT000194086,NNC,False,False
ENCODEHT000534021,NIC,True,True
ENCODEHT000625373,NIC,False,False
ENST00000374490.7,Known,True,True
ENST00000436439.6,Known,True,True
ENST00000374479.3,Known,True,True
ENST00000334351.7,Known,True,True
ENST00000374399.8,Known,True,True
ENST00000339255.2,Known,True,True
ENST00000374379.8,Known,True,True
ENST00000236273.8,Known,True,True
ENCODEHT000194193,NIC,True,True
ENCODEHT000358800,ISM,True,True
ENST00000243189.11,Known,True,True
ENST00000328664.8,Known,True,True
ENST00000357542.8,Known,True,True
ENST00000374358.4,Known,True,True
ENST00000498135.5,Known,True,True
ENST00000294413.12,Known,True,True
ENST00000374343.4,Known,True,True
ENST00000374338.4,Known,False,True
ENST00000374315.1,Known,False,True
ENST00000374303.6,Known,True,True
ENST00000474295.5,Known,True,True
ENST00000374301.7,Known,True,True
ENCODEHT000194220,NIC,True,True
ENST00000497956.1,Known,True,True
ENCODEHT000255906,ISM,True,True
ENST00000374298.3,Known,True,True
ENCODEHT000450191,NIC,True,True
ENST00000455785.6,Known,True,True
ENCODEHT000194227,NIC,True,True
ENCODEHT000194228,ISM,True,True
ENCODEHT000194229,NIC,True,True
ENCODEHT000255916,NNC,False,False
ENCODEHT000325611,NNC,False,False
ENCODEHT000625418,NIC,True,False
ENCODEHT000481517,NIC,False,False
ENST00000374266.6,Known,True,True
ENCODEHT000255927,NNC,False,False
ENST00000451429.7,Known,True,True
ENST00000252992.8,Known,True,True
ENCODEHT000625425,ISM,True,True
ENST00000270792.9,Known,True,True
ENST00000319041.6,Known,True,True
ENST00000374213.2,Known,True,True
ENST00000427245.6,Known,True,True
ENST00000236342.11,Known,True,True
ENST00000360009.6,Known,True,True
ENST00000531955.5,Known,True,True
ENCODEHT000255948,NNC,False,False
ENCODEHT000255951,NNC,True,False
ENCODEHT000399077,NNC,False,False
ENST00000361427.5,Known,True,True
ENST00000466194.1,Known,True,True
ENCODEHT000399085,ISM,True,True
ENCODEHT000194272,ISM,True,True
ENST00000374168.6,Known,False,True
ENCODEHT000194275,NIC,False,True
ENST00000374135.8,Known,True,True
ENCODEHT000194289,NIC,True,True
ENCODEHT000481532,ISM,True,True
ENST00000477418.2,Known,True,True
ENST00000321265.9,Known,True,True
ENCODEHT000194302,NNC,False,False
ENCODEHT000358869,ISM,True,True
ENCODEHT000399104,NIC,False,False
ENCODEHT000194315,ISM,True,True
ENCODEHT000481540,ISM,True,True
ENCODEHT000194316,ISM,True,True
ENCODEHT000493062,ISM,True,True
ENCODEHT000194317,ISM,True,True
ENCODEHT000194318,ISM,True,True
ENST00000484772.1,Known,True,True
ENCODEHT000194320,NIC,True,True
ENCODEHT000194323,ISM,True,True
ENST00000289166.5,Known,False,True
ENST00000374089.5,Known,False,True
ENST00000611517.4,Known,True,True
ENST00000464720.5,Known,True,True
ENST00000471456.1,Known,True,True
ENST00000615284.1,Known,True,True
ENST00000374024.3,Known,False,True
ENST00000618852.4,Known,True,True
ENST00000362020.4,Known,False,True
ENST00000373954.10,Known,True,True
ENST00000373943.8,Known,True,True
ENST00000311772.9,Known,True,True
ENST00000373921.7,Known,True,True
ENST00000492877.1,Known,True,True
ENST00000373912.7,Known,True,True
ENCODEHT000256039,ISM,True,True
ENCODEHT000256040,ISM,True,True
ENCODEHT000399145,ISM,True,True
ENCODEHT000399146,ISM,True,True
ENCODEHT000493083,NIC,True,True
ENST00000373909.7,Known,True,True
ENST00000373884.5,Known,False,True
ENST00000495923.5,Known,True,True
ENST00000263697.5,Known,True,True
ENST00000489277.5,Known,True,True
ENCODEHT000194374,ISM,True,True
ENCODEHT000194375,ISM,True,True
ENCODEHT000194376,ISM,True,True
ENCODEHT000194379,ISM,True,True
ENCODEHT000194380,NIC,True,False
ENCODEHT000256052,NIC,True,True
ENCODEHT000399168,NIC,True,False
ENCODEHT000493095,NIC,False,False
ENST00000497986.5,Known,True,True
ENST00000335514.9,Known,True,True
ENST00000465645.1,Known,True,True
ENCODEHT000194391,NIC,True,True
ENCODEHT000399178,NNC,True,False
ENST00000253063.3,Known,False,True
ENCODEHT000450283,ISM,True,True
ENST00000479574.5,Known,True,True
ENST00000398958.6,Known,True,True
ENCODEHT000194407,NNC,False,False
ENCODEHT000561002,NNC,False,False
ENST00000373832.5,Known,True,True
ENCODEHT000256097,ISM,True,True
ENCODEHT000358947,NIC,True,True
ENCODEHT000194425,ISM,True,True
ENST00000478232.1,Known,True,True
ENCODEHT000256100,ISM,True,True
ENST00000413987.1,Known,True,True
ENST00000437681.1,Known,True,True
ENST00000373830.4,Known,True,True
ENCODEHT000625499,NNC,False,False
ENST00000480930.5,Known,True,True
ENCODEHT000256109,ISM,True,True
ENST00000461832.2,antisense,True,True
ENST00000461832.2,Known,True,True
ENST00000648127.1,antisense,True,True
ENST00000648127.1,Known,True,True
ENST00000474814.1,antisense,True,True
ENST00000474814.1,Known,True,True
ENST00000373824.8,Known,True,True
ENST00000263974.4,Known,True,True
ENCODEHT000625508,ISM,True,True
ENST00000361872.8,Known,True,True
ENST00000373812.7,Known,True,True
ENCODEHT000194450,ISM,True,True
ENST00000373795.6,Known,True,True
ENST00000373791.7,Known,True,True
ENST00000483435.5,Known,True,True
ENST00000263702.10,Known,True,True
ENST00000473030.5,Known,True,True
ENST00000294507.3,Known,True,True
ENST00000339394.6,Known,False,True
ENST00000263694.8,Known,True,True
ENST00000486941.1,Known,True,True
ENST00000489853.1,Known,True,True
ENCODEHT000194486,ISM,True,True
ENCODEHT000325791,NIC,True,True
ENCODEHT000399277,ISM,True,True
ENST00000373720.3,Known,True,True
ENST00000618216.4,Known,True,True
ENST00000546109.5,Known,True,True
ENST00000344147.9,Known,True,True
ENST00000373709.7,Known,False,True
ENST00000373703.4,Known,True,True
ENCODEHT000194518,NIC,True,True
ENST00000602725.5,Known,True,True
ENST00000647444.1,Known,True,True
ENST00000457805.6,Known,True,True
ENST00000489313.1,Known,True,True
ENCODEHT000194524,ISM,True,True
ENST00000602683.5,Known,True,True
ENCODEHT000194525,ISM,True,True
ENCODEHT000256205,NIC,True,False
ENCODEHT000591233,NIC,False,False
ENST00000327300.11,Known,True,True
ENST00000484270.2,Known,True,True
ENST00000336294.9,Known,True,True
ENST00000441402.5,Known,True,True
ENST00000373625.7,Known,True,True
ENST00000373610.7,Known,False,True
ENST00000373602.9,Known,True,True
ENST00000421922.6,Known,True,True
ENCODEHT000325822,NNC,False,False
ENCODEHT000325825,NIC,True,True
ENCODEHT000481591,ISM,False,False
ENCODEHT000493165,ISM,False,False
ENST00000373586.1,Known,True,True
ENCODEHT000194575,NIC,True,True
ENCODEHT000625554,NIC,False,False
ENCODEHT000256263,ISM,True,True
ENCODEHT000194578,ISM,True,True
ENCODEHT000194580,ISM,True,True
ENCODEHT000194581,ISM,True,True
ENCODEHT000256265,ISM,True,True
ENCODEHT000256266,ISM,True,True
ENCODEHT000325838,ISM,True,True
ENCODEHT000256267,ISM,True,True
ENST00000373548.7,Known,True,True
ENST00000476391.5,Known,True,True
ENCODEHT000256287,ISM,True,True
ENST00000329421.7,Known,False,True
ENCODEHT000194588,NNC,False,False
ENCODEHT000399378,NNC,False,False
ENST00000416512.1,Known,False,True
ENST00000455895.6,Known,True,True
ENCODEHT000194591,ISM,True,True
ENCODEHT000194593,NIC,True,True
ENST00000468695.5,Known,True,True
ENST00000373506.7,Known,True,True
ENST00000436661.5,Known,True,True
ENST00000465588.2,Known,True,True
ENST00000373493.9,Known,True,True
ENST00000401893.7,Known,True,True
ENST00000373485.5,Known,True,True
ENCODEHT000194615,NIC,True,True
ENCODEHT000256321,NIC,True,True
ENCODEHT000325870,ISM,True,True
ENCODEHT000256322,ISM,True,True
ENST00000401073.6,Known,False,True
ENST00000469100.5,Known,True,True
ENCODEHT000359103,NNC,False,False
ENST00000373477.8,Known,True,True
ENCODEHT000325872,NIC,True,True
ENST00000490826.1,Known,True,True
ENCODEHT000194634,ISM,True,True
ENCODEHT000256333,NNC,False,False
ENST00000487404.5,Known,True,True
ENCODEHT000194635,ISM,True,True
ENCODEHT000625601,ISM,False,False
ENST00000478828.1,Known,True,True
ENCODEHT000625606,ISM,True,True
ENCODEHT000625608,ISM,True,True
ENST00000373463.7,Known,True,True
ENST00000474144.5,Known,False,True
ENST00000373456.11,Known,True,True
ENST00000235150.4,Known,True,True
ENST00000373449.6,Known,True,True
ENCODEHT000256345,ISM,True,True
ENCODEHT000194647,ISM,True,True
ENCODEHT000325882,ISM,True,True
ENST00000482191.1,Known,True,True
ENST00000467905.5,Known,True,True
ENST00000480134.5,Known,True,True
ENST00000354858.10,Known,True,True
ENST00000487289.1,Known,True,True
ENST00000291416.9,Known,False,True
ENST00000373418.7,Known,True,True
ENCODEHT000194665,ISM,True,True
ENST00000521580.2,Known,True,True
ENST00000423898.1,Known,True,True
ENST00000373337.3,Known,True,True
ENST00000468598.5,Known,True,True
ENST00000466213.5,Known,True,True
ENST00000357214.5,Known,True,True
ENCODEHT000194683,ISM,True,True
ENCODEHT000194685,ISM,True,True
ENCODEHT000194687,ISM,True,True
ENCODEHT000256385,ISM,True,True
ENCODEHT000194692,ISM,True,True
ENCODEHT000625624,ISM,True,True
ENST00000325722.7,Known,True,True
ENST00000356090.8,Known,False,True
ENST00000373237.3,Known,True,True
ENCODEHT000194711,ISM,True,True
ENCODEHT000194713,ISM,True,True
ENCODEHT000256406,NNC,False,False
ENCODEHT000256407,NIC,True,False
ENCODEHT000325907,NNC,False,False
ENCODEHT000450503,NIC,False,False
ENCODEHT000493200,NNC,False,False
ENCODEHT000493203,ISM,False,False
ENCODEHT000513508,ISM,True,True
ENCODEHT000561108,ISM,False,False
ENCODEHT000591332,NIC,False,False
ENCODEHT000513513,ISM,True,True
ENST00000270815.4,Known,False,True
ENST00000373178.4,Known,True,True
ENST00000373166.7,Known,True,True
ENCODEHT000256436,ISM,True,True
ENST00000373162.5,Known,True,True
ENCODEHT000194741,NIC,True,True
ENST00000490466.1,Known,False,True
ENST00000373132.3,Known,False,True
ENST00000315732.2,Known,True,True
ENCODEHT000591358,NIC,False,False
ENST00000373116.5,Known,True,True
ENST00000488606.5,Known,True,True
ENCODEHT000194781,ISM,True,True
ENCODEHT000256462,ISM,True,True
ENCODEHT000481627,NNC,False,False
ENCODEHT000625659,NIC,False,False
ENST00000424989.1,antisense,True,True
ENST00000424989.1,Known,True,True
ENST00000373087.6,Known,False,True
ENST00000296214.9,Known,True,True
ENST00000638725.1,Known,True,True
ENST00000497858.1,Known,True,True
ENST00000373062.7,Known,True,True
ENST00000462812.5,Known,True,True
ENCODEHT000450553,ISM,True,True
ENST00000479255.1,Known,True,True
ENCODEHT000481633,ISM,True,True
ENST00000373055.5,Known,True,True
ENST00000327331.2,Known,True,True
ENCODEHT000325941,ISM,True,True
ENCODEHT000256506,ISM,True,True
